A	filename	PSG filename
AEU	clock_h8_N1_valid_min	Hour 8 - Valid (no artifact) duration (min) in N1 stage available for detection minus the REM periods if excluded.
AEV	clock_h8_N2_valid_min	Hour 8 - Valid (no artifact) duration (min) in N2 stage available for detection minus the REM periods if excluded.
AEW	clock_h8_N3_valid_min	Hour 8 - Valid (no artifact) duration (min) in N3 stage available for detection minus the REM periods if excluded.
AEX	clock_h8_N2N3_valid_min	Hour 8 - Valid (no artifact) duration (min) in N2 and N3 stage available for detection minus the REM periods if excluded.
AEY	clock_h8_NREM_valid_min	Hour 8 - Valid (no artifact) duration (min) in NREM stage (N1, N2, N3) available for detection minus the REM periods if excluded.
AEZ	clock_h8_R_valid_min	Hour 8 - Valid (no artifact) duration (min) in REM stage available for detection.
AFA	clock_h8_min	Hour 8 duration (min) minus the REM periods if excluded.
AFB	clock_h8_N1_spindle_count	Hour 8 - Sleep spindle count in N1 stage.
AFC	clock_h8_N2_spindle_count	Hour 8 - Sleep spindle count in N2 stage.
AFD	clock_h8_N3_spindle_count	Hour 8 - Sleep spindle count in N3 stage.
AFE	clock_h8_N2N3_spindle_count	Hour 8 - Sleep spindle count in N2 and N3 stage.
AFF	clock_h8_NREM_spindle_count	Hour 8 - Sleep spindle count in NREM stage (N1, N2, N3).
AFG	clock_h8_R_spindle_count	Hour 8 - Sleep spindle count in REM stage.
AFH	clock_h8_spindle_count	Hour 8 - Sleep spindle count in all stages.
AFI	clock_h8_N1_density	Hour 8 - Spindle density (count/min) in N1 stage.
AFJ	clock_h8_N2_density	Hour 8 - Spindle density (count/min) in N2 stage.
AFK	clock_h8_N3_density	Hour 8 - Spindle density (count/min) in N3 stage.
AFL	clock_h8_N2N3_density	Hour 8 - Spindle density (count/min) in N2 and N3 stage.
AFM	clock_h8_NREM_density	Hour 8 - Spindle density (count/min) in NREM stage (N1, N2, N3).
AFN	clock_h8_R_density	Hour 8 - Spindle density (count/min) in REM stage.
AFO	clock_h8_density	Hour 8 - Spindle density (count/min) in all stages.
AFP	clock_h8_N1_spindle_sec	Hour 8 - Average spindle duration (s) in N1 stage.
AFQ	clock_h8_N2_spindle_sec	Hour 8 - Average spindle duration (s) in N2 stage.
AFR	clock_h8_N3_spindle_sec	Hour 8 - Average spindle duration (s) in N3 stage.
AFS	clock_h8_N2N3_spindle_sec	Hour 8 - Average spindle duration (s) in N2 and N3 stage.
AFT	clock_h8_NREM_spindle_sec	Hour 8 - Average spindle duration (s) in NREM stage (N1, N2, N3).
AFU	clock_h8_R_spindle_sec	Hour 8 - Average spindle duration (s) in REM stage.
AFV	clock_h8_spindle_sec	Hour 8 - Average spindle duration (s) in all stages.
AFW	clock_h8_N1_dom_freq_Hz	Hour 8 - Spindle dominant frequency (Hz) where spectral energy is maximum in N1 stage.
AFX	clock_h8_N2_dom_freq_Hz	Hour 8 - Spindle dominant frequency (Hz) where spectral energy is maximum in N2 stage.
AFY	clock_h8_N3_dom_freq_Hz	Hour 8 - Spindle dominant frequency (Hz) where spectral energy is maximum in N3 stage.
AFZ	clock_h8_N2N3_dom_freq_Hz	Hour 8 - Spindle dominant frequency (Hz) where spectral energy is maximum in N2 and N3 stage.
AGA	clock_h8_NREM_dom_freq_Hz	Hour 8 - Spindle dominant frequency (Hz) where spectral energy is maximum in NREM stage (N1, N2, N3).
AGB	clock_h8_R_dom_freq_Hz	Hour 8 - Spindle dominant frequency (Hz) where spectral energy is maximum in REM stage.
AGC	clock_h8_dom_freq_Hz	Hour 8 - Spindle dominant frequency (Hz) where spectral energy is maximum in all stages.
AGD	clock_h8_N1_avg_freq_Hz	Hour 8 - Spindle average frequency (Hz) counting peaks in N1 stage.
AGE	clock_h8_N2_avg_freq_Hz	Hour 8 - Spindle average frequency (Hz) counting peaks in N2 stage.
AGF	clock_h8_N3_avg_freq_Hz	Hour 8 - Spindle average frequency (Hz) counting peaks in N3 stage.
AGG	clock_h8_N2N3_avg_freq_Hz	Hour 8 - Spindle average frequency (Hz) counting peaks in N2 and N3 stage.
AGH	clock_h8_NREM_avg_freq_Hz	Hour 8 - Spindle average frequency (Hz) counting peaks in NREM stage (N1, N2, N3).
AGI	clock_h8_R_avg_freq_Hz	Hour 8 - Spindle average frequency (Hz) counting peaks in REM stage.
AGJ	clock_h8_avg_freq_Hz	Hour 8 - Spindle average frequency (Hz) counting peaks in all stages.
AGK	clock_h8_N1_amp_pkpk_uV	Hour 8 - Average peak-to-peak amplitude (µV) in N1 stage.
AGL	clock_h8_N2_amp_pkpk_uV	Hour 8 - Average peak-to-peak amplitude (µV) in N2 stage.
AGM	clock_h8_N3_amp_pkpk_uV	Hour 8 - Average peak-to-peak amplitude (µV) in N3 stage.
AGN	clock_h8_N2N3_amp_pkpk_uV	Hour 8 - Average peak-to-peak amplitude (µV) in N2 and N3 stage.
AGO	clock_h8_NREM_amp_pkpk_uV	Hour 8 - Average peak-to-peak amplitude (µV) in NREM stage (N1, N2, N3).
AGP	clock_h8_R_amp_pkpk_uV	Hour 8 - Average peak-to-peak amplitude (µV) in REM stage.
AGQ	clock_h8_amp_pkpk_uV	Hour 8 - Average peak-to-peak amplitude (µV) in all stages
AGR	clock_h8_N1_amp_rms_uV	Hour 8 - Average rms amplitude (µV) in N1 stage.
AGS	clock_h8_N2_amp_rms_uV	Hour 8 - Average rms amplitude (µV) in N2 stage.
AGT	clock_h8_N3_amp_rms_uV	Hour 8 - Average rms amplitude (µV) in N3 stage.
AGU	clock_h8_N2N3_amp_rms_uV	Hour 8 - Average rms amplitude (µV) in N2 and N3 stage.
AGV	clock_h8_NREM_amp_rms_uV	Hour 8 - Average rms amplitude (µV) in NREM stage (N1, N2, N3).
AGW	clock_h8_R_amp_rms_uV	Hour 8 - Average rms amplitude (µV) in REM stage.
AGX	clock_h8_amp_rms_uV	Hour 8 - Average rms (Root Mean Square) amplitude (µV) in all stages
AGY	clock_h9_valid_min	Hour 9 - Valid (no artifact) duration (min) available for detection minus the REM periods if excluded.
AGZ	clock_h9_N1_valid_min	Hour 9 - Valid (no artifact) duration (min) in N1 stage available for detection minus the REM periods if excluded.
AHA	clock_h9_N2_valid_min	Hour 9 - Valid (no artifact) duration (min) in N2 stage available for detection minus the REM periods if excluded.
AHB	clock_h9_N3_valid_min	Hour 9 - Valid (no artifact) duration (min) in N3 stage available for detection minus the REM periods if excluded.
AHC	clock_h9_N2N3_valid_min	Hour 9 - Valid (no artifact) duration (min) in N2 and N3 stage available for detection minus the REM periods if excluded.
AHD	clock_h9_NREM_valid_min	Hour 9 - Valid (no artifact) duration (min) in NREM stage (N1, N2, N3) available for detection minus the REM periods if excluded.
AHE	clock_h9_R_valid_min	Hour 9 - Valid (no artifact) duration (min) in REM stage available for detection.
AHF	clock_h9_min	Hour 9 duration (min) minus the REM periods if excluded.
AHG	clock_h9_N1_spindle_count	Hour 9 - Sleep spindle count in N1 stage.
AHH	clock_h9_N2_spindle_count	Hour 9 - Sleep spindle count in N2 stage.
AHI	clock_h9_N3_spindle_count	Hour 9 - Sleep spindle count in N3 stage.
AHJ	clock_h9_N2N3_spindle_count	Hour 9 - Sleep spindle count in N2 and N3 stage.
AHK	clock_h9_NREM_spindle_count	Hour 9 - Sleep spindle count in NREM stage (N1, N2, N3).
AHL	clock_h9_R_spindle_count	Hour 9 - Sleep spindle count in REM stage.
AHM	clock_h9_spindle_count	Hour 9 - Sleep spindle count in all stages.
AHN	clock_h9_N1_density	Hour 9 - Spindle density (count/min) in N1 stage.
AHO	clock_h9_N2_density	Hour 9 - Spindle density (count/min) in N2 stage.
AHP	clock_h9_N3_density	Hour 9 - Spindle density (count/min) in N3 stage.
AHQ	clock_h9_N2N3_density	Hour 9 - Spindle density (count/min) in N2 and N3 stage.
AHR	clock_h9_NREM_density	Hour 9 - Spindle density (count/min) in NREM stage (N1, N2, N3).
AHS	clock_h9_R_density	Hour 9 - Spindle density (count/min) in REM stage.
AHT	clock_h9_density	Hour 9 - Spindle density (count/min) in all stages.
AHU	clock_h9_N1_spindle_sec	Hour 9 - Average spindle duration (s) in N1 stage.
AHV	clock_h9_N2_spindle_sec	Hour 9 - Average spindle duration (s) in N2 stage.
AHW	clock_h9_N3_spindle_sec	Hour 9 - Average spindle duration (s) in N3 stage.
AHX	clock_h9_N2N3_spindle_sec	Hour 9 - Average spindle duration (s) in N2 and N3 stage.
AHY	clock_h9_NREM_spindle_sec	Hour 9 - Average spindle duration (s) in NREM stage (N1, N2, N3).
AHZ	clock_h9_R_spindle_sec	Hour 9 - Average spindle duration (s) in REM stage.
AIA	clock_h9_spindle_sec	Hour 9 - Average spindle duration (s) in all stages.
AIB	clock_h9_N1_dom_freq_Hz	Hour 9 - Spindle dominant frequency (Hz) where spectral energy is maximum in N1 stage.
AIC	clock_h9_N2_dom_freq_Hz	Hour 9 - Spindle dominant frequency (Hz) where spectral energy is maximum in N2 stage.
AID	clock_h9_N3_dom_freq_Hz	Hour 9 - Spindle dominant frequency (Hz) where spectral energy is maximum in N3 stage.
AIE	clock_h9_N2N3_dom_freq_Hz	Hour 9 - Spindle dominant frequency (Hz) where spectral energy is maximum in N2 and N3 stage.
AIF	clock_h9_NREM_dom_freq_Hz	Hour 9 - Spindle dominant frequency (Hz) where spectral energy is maximum in NREM stage (N1, N2, N3).
AIG	clock_h9_R_dom_freq_Hz	Hour 9 - Spindle dominant frequency (Hz) where spectral energy is maximum in REM stage.
AIH	clock_h9_dom_freq_Hz	Hour 9 - Spindle dominant frequency (Hz) where spectral energy is maximum in all stages.
AII	clock_h9_N1_avg_freq_Hz	Hour 9 - Spindle average frequency (Hz) counting peaks in N1 stage.
AIJ	clock_h9_N2_avg_freq_Hz	Hour 9 - Spindle average frequency (Hz) counting peaks in N2 stage.
AIK	clock_h9_N3_avg_freq_Hz	Hour 9 - Spindle average frequency (Hz) counting peaks in N3 stage.
AIL	clock_h9_N2N3_avg_freq_Hz	Hour 9 - Spindle average frequency (Hz) counting peaks in N2 and N3 stage.
AIM	clock_h9_NREM_avg_freq_Hz	Hour 9 - Spindle average frequency (Hz) counting peaks in NREM stage (N1, N2, N3).
AIN	clock_h9_R_avg_freq_Hz	Hour 9 - Spindle average frequency (Hz) counting peaks in REM stage.
AIO	clock_h9_avg_freq_Hz	Hour 9 - Spindle average frequency (Hz) counting peaks in all stages.
AIP	clock_h9_N1_amp_pkpk_uV	Hour 9 - Average peak-to-peak amplitude (µV) in N1 stage.
AIQ	clock_h9_N2_amp_pkpk_uV	Hour 9 - Average peak-to-peak amplitude (µV) in N2 stage.
AIR	clock_h9_N3_amp_pkpk_uV	Hour 9 - Average peak-to-peak amplitude (µV) in N3 stage.
AIS	clock_h9_N2N3_amp_pkpk_uV	Hour 9 - Average peak-to-peak amplitude (µV) in N2 and N3 stage.
AIT	clock_h9_NREM_amp_pkpk_uV	Hour 9 - Average peak-to-peak amplitude (µV) in NREM stage (N1, N2, N3).
AIU	clock_h9_R_amp_pkpk_uV	Hour 9 - Average peak-to-peak amplitude (µV) in REM stage.
AIV	clock_h9_amp_pkpk_uV	Hour 9 - Average peak-to-peak amplitude (µV) in all stages
AIW	clock_h9_N1_amp_rms_uV	Hour 9 - Average rms amplitude (µV) in N1 stage.
AIX	clock_h9_N2_amp_rms_uV	Hour 9 - Average rms amplitude (µV) in N2 stage.
AIY	clock_h9_N3_amp_rms_uV	Hour 9 - Average rms amplitude (µV) in N3 stage.
AIZ	clock_h9_N2N3_amp_rms_uV	Hour 9 - Average rms amplitude (µV) in N2 and N3 stage.
AJA	clock_h9_NREM_amp_rms_uV	Hour 9 - Average rms amplitude (µV) in NREM stage (N1, N2, N3).
AJB	clock_h9_R_amp_rms_uV	Hour 9 - Average rms amplitude (µV) in REM stage.
AJC	clock_h9_amp_rms_uV	Hour 9 - Average rms (Root Mean Square) amplitude (µV) in all stages
AJD	stage_h1_N1_valid_min	Stage Hour 1 - Valid (no artifact) duration (min) in N1 stage available for detection minus the REM periods if excluded.
AJE	stage_h1_N2_valid_min	Stage Hour 1 - Valid (no artifact) duration (min) in N2 stage available for detection minus the REM periods if excluded.
AJF	stage_h1_N3_valid_min	Stage Hour 1 - Valid (no artifact) duration (min) in N3 stage available for detection minus the REM periods if excluded.
AJG	stage_h1_N2N3_valid_min	Stage Hour 1 - Valid (no artifact) duration (min) in N2 and N3 stage available for detection minus the REM periods if excluded.
AJH	stage_h1_NREM_valid_min	Stage Hour 1 - Valid (no artifact) duration (min) in NREM stage (N1, N2, N3) available for detection minus the REM periods if excluded.
AJI	stage_h1_R_valid_min	Stage Hour 1 - Valid (no artifact) duration (min) in REM stage available for detection.
AJJ	stage_h1_min	Stage Hour 1 duration (min) minus the REM periods if excluded.
AJK	stage_h1_N1_spindle_count	Stage Hour 1 - Sleep spindle count in N1 stage.
AJL	stage_h1_N2_spindle_count	Stage Hour 1 - Sleep spindle count in N2 stage.
AJM	stage_h1_N3_spindle_count	Stage Hour 1 - Sleep spindle count in N3 stage.
AJN	stage_h1_N2N3_spindle_count	Stage Hour 1 - Sleep spindle count in N2 and N3 stage.
AJO	stage_h1_NREM_spindle_count	Stage Hour 1 - Sleep spindle count in NREM stage (N1, N2, N3).
AJP	stage_h1_R_spindle_count	Stage Hour 1 - Sleep spindle count in REM stage.
AJQ	stage_h1_spindle_count	Stage Hour 1 - Sleep spindle count in all stages.
AJR	stage_h1_N1_density	Stage Hour 1 - Spindle density (count/min) in N1 stage.
AJS	stage_h1_N2_density	Stage Hour 1 - Spindle density (count/min) in N2 stage.
AJT	stage_h1_N3_density	Stage Hour 1 - Spindle density (count/min) in N3 stage.
AJU	stage_h1_N2N3_density	Stage Hour 1 - Spindle density (count/min) in N2 and N3 stage.
AJV	stage_h1_NREM_density	Stage Hour 1 - Spindle density (count/min) in NREM stage (N1, N2, N3).
AJW	stage_h1_R_density	Stage Hour 1 - Spindle density (count/min) in REM stage.
AJX	stage_h1_N1_spindle_sec	Stage Hour 1 - Average spindle duration (s) in N1 stage.
AJY	stage_h1_N2_spindle_sec	Stage Hour 1 - Average spindle duration (s) in N2 stage.
AJZ	stage_h1_N3_spindle_sec	Stage Hour 1 - Average spindle duration (s) in N3 stage.
AKA	stage_h1_N2N3_spindle_sec	Stage Hour 1 - Average spindle duration (s) in N2 and N3 stage.
AKB	stage_h1_NREM_spindle_sec	Stage Hour 1 - Average spindle duration (s) in NREM stage (N1, N2, N3).
AKC	stage_h1_R_spindle_sec	Stage Hour 1 - Average spindle duration (s) in REM stage.
AKD	stage_h1_spindle_sec	Stage Hour 1 - Average spindle duration (s) in all stages.
AKE	stage_h1_N1_dom_freq_Hz	Stage Hour 1 - Spindle dominant frequency (Hz) where spectral energy is maximum in N1 stage.
AKF	stage_h1_N2_dom_freq_Hz	Stage Hour 1 - Spindle dominant frequency (Hz) where spectral energy is maximum in N2 stage.
AKG	stage_h1_N3_dom_freq_Hz	Stage Hour 1 - Spindle dominant frequency (Hz) where spectral energy is maximum in N3 stage.
AKH	stage_h1_N2N3_dom_freq_Hz	Stage Hour 1 - Spindle dominant frequency (Hz) where spectral energy is maximum in N2 and N3 stage.
AKI	stage_h1_NREM_dom_freq_Hz	Stage Hour 1 - Spindle dominant frequency (Hz) where spectral energy is maximum in NREM stage (N1, N2, N3).
AKJ	stage_h1_R_dom_freq_Hz	Stage Hour 1 - Spindle dominant frequency (Hz) where spectral energy is maximum in REM stage.
AKK	stage_h1_dom_freq_Hz	Stage Hour 1 - Spindle dominant frequency (Hz) where spectral energy is maximum in all stages.
AKL	stage_h1_N1_avg_freq_Hz	Stage Hour 1 - Spindle average frequency (Hz) counting peaks in N1 stage.
AKM	stage_h1_N2_avg_freq_Hz	Stage Hour 1 - Spindle average frequency (Hz) counting peaks in N2 stage.
AKN	stage_h1_N3_avg_freq_Hz	Stage Hour 1 - Spindle average frequency (Hz) counting peaks in N3 stage.
AKO	stage_h1_N2N3_avg_freq_Hz	Stage Hour 1 - Spindle average frequency (Hz) counting peaks in N2 and N3 stage.
AKP	stage_h1_NREM_avg_freq_Hz	Stage Hour 1 - Spindle average frequency (Hz) counting peaks in NREM stage (N1, N2, N3).
AKQ	stage_h1_R_avg_freq_Hz	Stage Hour 1 - Spindle average frequency (Hz) counting peaks in REM stage.
AKR	stage_h1_avg_freq_Hz	Stage Hour 1 - Spindle average frequency (Hz) counting peaks in all stages.
AKS	stage_h1_N1_amp_pkpk_uV	Stage Hour 1 - Average peak-to-peak amplitude (µV) in N1 stage.
AKT	stage_h1_N2_amp_pkpk_uV	Stage Hour 1 - Average peak-to-peak amplitude (µV) in N2 stage.
AKU	stage_h1_N3_amp_pkpk_uV	Stage Hour 1 - Average peak-to-peak amplitude (µV) in N3 stage.
AKV	stage_h1_N2N3_amp_pkpk_uV	Stage Hour 1 - Average peak-to-peak amplitude (µV) in N2 and N3 stage.
AKW	stage_h1_NREM_amp_pkpk_uV	Stage Hour 1 - Average peak-to-peak amplitude (µV) in NREM stage (N1, N2, N3).
AKX	stage_h1_R_amp_pkpk_uV	Stage Hour 1 - Average peak-to-peak amplitude (µV) in REM stage.
AKY	stage_h1_amp_pkpk_uV	Stage Hour 1 - Average peak-to-peak amplitude (µV) in all stages
AKZ	stage_h1_N1_amp_rms_uV	Stage Hour 1 - Average rms amplitude (µV) in N1 stage.
ALA	stage_h1_N2_amp_rms_uV	Stage Hour 1 - Average rms amplitude (µV) in N2 stage.
ALB	stage_h1_N3_amp_rms_uV	Stage Hour 1 - Average rms amplitude (µV) in N3 stage.
ALC	stage_h1_N2N3_amp_rms_uV	Stage Hour 1 - Average rms amplitude (µV) in N2 and N3 stage.
ALD	stage_h1_NREM_amp_rms_uV	Stage Hour 1 - Average rms amplitude (µV) in NREM stage (N1, N2, N3).
ALE	stage_h1_R_amp_rms_uV	Stage Hour 1 - Average rms amplitude (µV) in REM stage.
ALF	stage_h1_amp_rms_uV	Stage Hour 1 - Average rms (Root Mean Square) amplitude (µV) in all stages
ALG	stage_h2_N1_valid_min	Stage Hour 2 - Valid (no artifact) duration (min) in N1 stage available for detection minus the REM periods if excluded.
ALH	stage_h2_N2_valid_min	Stage Hour 2 - Valid (no artifact) duration (min) in N2 stage available for detection minus the REM periods if excluded.
ALI	stage_h2_N3_valid_min	Stage Hour 2 - Valid (no artifact) duration (min) in N3 stage available for detection minus the REM periods if excluded.
ALJ	stage_h2_N2N3_valid_min	Stage Hour 2 - Valid (no artifact) duration (min) in N2 and N3 stage available for detection minus the REM periods if excluded.
ALK	stage_h2_NREM_valid_min	Stage Hour 2 - Valid (no artifact) duration (min) in NREM stage (N1, N2, N3) available for detection minus the REM periods if excluded.
ALL	stage_h2_R_valid_min	Stage Hour 2 - Valid (no artifact) duration (min) in REM stage available for detection.
ALM	stage_h2_min	Stage Hour 2 duration (min) minus the REM periods if excluded.
ALN	stage_h2_N1_spindle_count	Stage Hour 2 - Sleep spindle count in N1 stage.
ALO	stage_h2_N2_spindle_count	Stage Hour 2 - Sleep spindle count in N2 stage.
ALP	stage_h2_N3_spindle_count	Stage Hour 2 - Sleep spindle count in N3 stage.
ALQ	stage_h2_N2N3_spindle_count	Stage Hour 2 - Sleep spindle count in N2 and N3 stage.
ALR	stage_h2_NREM_spindle_count	Stage Hour 2 - Sleep spindle count in NREM stage (N1, N2, N3).
ALS	stage_h2_R_spindle_count	Stage Hour 2 - Sleep spindle count in REM stage.
ALT	stage_h2_spindle_count	Stage Hour 2 - Sleep spindle count in all stages.
ALU	stage_h2_N1_density	Stage Hour 2 - Spindle density (count/min) in N1 stage.
ALV	stage_h2_N2_density	Stage Hour 2 - Spindle density (count/min) in N2 stage.
ALW	stage_h2_N3_density	Stage Hour 2 - Spindle density (count/min) in N3 stage.
ALX	stage_h2_N2N3_density	Stage Hour 2 - Spindle density (count/min) in N2 and N3 stage.
ALY	stage_h2_NREM_density	Stage Hour 2 - Spindle density (count/min) in NREM stage (N1, N2, N3).
ALZ	stage_h2_R_density	Stage Hour 2 - Spindle density (count/min) in REM stage.
AMA	stage_h2_N1_spindle_sec	Stage Hour 2 - Average spindle duration (s) in N1 stage.
AMB	stage_h2_N2_spindle_sec	Stage Hour 2 - Average spindle duration (s) in N2 stage.
AMC	stage_h2_N3_spindle_sec	Stage Hour 2 - Average spindle duration (s) in N3 stage.
AMD	stage_h2_N2N3_spindle_sec	Stage Hour 2 - Average spindle duration (s) in N2 and N3 stage.
AME	stage_h2_NREM_spindle_sec	Stage Hour 2 - Average spindle duration (s) in NREM stage (N1, N2, N3).
AMF	stage_h2_R_spindle_sec	Stage Hour 2 - Average spindle duration (s) in REM stage.
AMG	stage_h2_spindle_sec	Stage Hour 2 - Average spindle duration (s) in all stages.
AMH	stage_h2_N1_dom_freq_Hz	Stage Hour 2 - Spindle dominant frequency (Hz) where spectral energy is maximum in N1 stage.
AMI	stage_h2_N2_dom_freq_Hz	Stage Hour 2 - Spindle dominant frequency (Hz) where spectral energy is maximum in N2 stage.
AMJ	stage_h2_N3_dom_freq_Hz	Stage Hour 2 - Spindle dominant frequency (Hz) where spectral energy is maximum in N3 stage.
AMK	stage_h2_N2N3_dom_freq_Hz	Stage Hour 2 - Spindle dominant frequency (Hz) where spectral energy is maximum in N2 and N3 stage.
AML	stage_h2_NREM_dom_freq_Hz	Stage Hour 2 - Spindle dominant frequency (Hz) where spectral energy is maximum in NREM stage (N1, N2, N3).
AMM	stage_h2_R_dom_freq_Hz	Stage Hour 2 - Spindle dominant frequency (Hz) where spectral energy is maximum in REM stage.
AMN	stage_h2_dom_freq_Hz	Stage Hour 2 - Spindle dominant frequency (Hz) where spectral energy is maximum in all stages.
AMO	stage_h2_N1_avg_freq_Hz	Stage Hour 2 - Spindle average frequency (Hz) counting peaks in N1 stage.
AMP	stage_h2_N2_avg_freq_Hz	Stage Hour 2 - Spindle average frequency (Hz) counting peaks in N2 stage.
AMQ	stage_h2_N3_avg_freq_Hz	Stage Hour 2 - Spindle average frequency (Hz) counting peaks in N3 stage.
AMR	stage_h2_N2N3_avg_freq_Hz	Stage Hour 2 - Spindle average frequency (Hz) counting peaks in N2 and N3 stage.
AMS	stage_h2_NREM_avg_freq_Hz	Stage Hour 2 - Spindle average frequency (Hz) counting peaks in NREM stage (N1, N2, N3).
AMT	stage_h2_R_avg_freq_Hz	Stage Hour 2 - Spindle average frequency (Hz) counting peaks in REM stage.
AMU	stage_h2_avg_freq_Hz	Stage Hour 2 - Spindle average frequency (Hz) counting peaks in all stages.
AMV	stage_h2_N1_amp_pkpk_uV	Stage Hour 2 - Average peak-to-peak amplitude (µV) in N1 stage.
AMW	stage_h2_N2_amp_pkpk_uV	Stage Hour 2 - Average peak-to-peak amplitude (µV) in N2 stage.
AMX	stage_h2_N3_amp_pkpk_uV	Stage Hour 2 - Average peak-to-peak amplitude (µV) in N3 stage.
AMY	stage_h2_N2N3_amp_pkpk_uV	Stage Hour 2 - Average peak-to-peak amplitude (µV) in N2 and N3 stage.
AMZ	stage_h2_NREM_amp_pkpk_uV	Stage Hour 2 - Average peak-to-peak amplitude (µV) in NREM stage (N1, N2, N3).
ANA	stage_h2_R_amp_pkpk_uV	Stage Hour 2 - Average peak-to-peak amplitude (µV) in REM stage.
ANB	stage_h2_amp_pkpk_uV	Stage Hour 2 - Average peak-to-peak amplitude (µV) in all stages
ANC	stage_h2_N1_amp_rms_uV	Stage Hour 2 - Average rms amplitude (µV) in N1 stage.
AND	stage_h2_N2_amp_rms_uV	Stage Hour 2 - Average rms amplitude (µV) in N2 stage.
ANE	stage_h2_N3_amp_rms_uV	Stage Hour 2 - Average rms amplitude (µV) in N3 stage.
ANF	stage_h2_N2N3_amp_rms_uV	Stage Hour 2 - Average rms amplitude (µV) in N2 and N3 stage.
ANG	stage_h2_NREM_amp_rms_uV	Stage Hour 2 - Average rms amplitude (µV) in NREM stage (N1, N2, N3).
ANH	stage_h2_R_amp_rms_uV	Stage Hour 2 - Average rms amplitude (µV) in REM stage.
ANI	stage_h2_amp_rms_uV	Stage Hour 2 - Average rms (Root Mean Square) amplitude (µV) in all stages
ANJ	stage_h3_N1_valid_min	Stage Hour 3 - Valid (no artifact) duration (min) in N1 stage available for detection minus the REM periods if excluded.
ANK	stage_h3_N2_valid_min	Stage Hour 3 - Valid (no artifact) duration (min) in N2 stage available for detection minus the REM periods if excluded.
ANL	stage_h3_N3_valid_min	Stage Hour 3 - Valid (no artifact) duration (min) in N3 stage available for detection minus the REM periods if excluded.
ANM	stage_h3_N2N3_valid_min	Stage Hour 3 - Valid (no artifact) duration (min) in N2 and N3 stage available for detection minus the REM periods if excluded.
ANN	stage_h3_NREM_valid_min	Stage Hour 3 - Valid (no artifact) duration (min) in NREM stage (N1, N2, N3) available for detection minus the REM periods if excluded.
ANO	stage_h3_R_valid_min	Stage Hour 3 - Valid (no artifact) duration (min) in REM stage available for detection.
ANP	stage_h3_min	Stage Hour 3 duration (min) minus the REM periods if excluded.
ANQ	stage_h3_N1_spindle_count	Stage Hour 3 - Sleep spindle count in N1 stage.
ANR	stage_h3_N2_spindle_count	Stage Hour 3 - Sleep spindle count in N2 stage.
ANS	stage_h3_N3_spindle_count	Stage Hour 3 - Sleep spindle count in N3 stage.
ANT	stage_h3_N2N3_spindle_count	Stage Hour 3 - Sleep spindle count in N2 and N3 stage.
ANU	stage_h3_NREM_spindle_count	Stage Hour 3 - Sleep spindle count in NREM stage (N1, N2, N3).
ANV	stage_h3_R_spindle_count	Stage Hour 3 - Sleep spindle count in REM stage.
ANW	stage_h3_spindle_count	Stage Hour 3 - Sleep spindle count in all stages.
ANX	stage_h3_N1_density	Stage Hour 3 - Spindle density (count/min) in N1 stage.
ANY	stage_h3_N2_density	Stage Hour 3 - Spindle density (count/min) in N2 stage.
ANZ	stage_h3_N3_density	Stage Hour 3 - Spindle density (count/min) in N3 stage.
AOA	stage_h3_N2N3_density	Stage Hour 3 - Spindle density (count/min) in N2 and N3 stage.
AOB	stage_h3_NREM_density	Stage Hour 3 - Spindle density (count/min) in NREM stage (N1, N2, N3).
AOC	stage_h3_R_density	Stage Hour 3 - Spindle density (count/min) in REM stage.
AOD	stage_h3_N1_spindle_sec	Stage Hour 3 - Average spindle duration (s) in N1 stage.
AOE	stage_h3_N2_spindle_sec	Stage Hour 3 - Average spindle duration (s) in N2 stage.
AOF	stage_h3_N3_spindle_sec	Stage Hour 3 - Average spindle duration (s) in N3 stage.
AOG	stage_h3_N2N3_spindle_sec	Stage Hour 3 - Average spindle duration (s) in N2 and N3 stage.
AOH	stage_h3_NREM_spindle_sec	Stage Hour 3 - Average spindle duration (s) in NREM stage (N1, N2, N3).
AOI	stage_h3_R_spindle_sec	Stage Hour 3 - Average spindle duration (s) in REM stage.
AOJ	stage_h3_spindle_sec	Stage Hour 3 - Average spindle duration (s) in all stages.
AOK	stage_h3_N1_dom_freq_Hz	Stage Hour 3 - Spindle dominant frequency (Hz) where spectral energy is maximum in N1 stage.
AOL	stage_h3_N2_dom_freq_Hz	Stage Hour 3 - Spindle dominant frequency (Hz) where spectral energy is maximum in N2 stage.
AOM	stage_h3_N3_dom_freq_Hz	Stage Hour 3 - Spindle dominant frequency (Hz) where spectral energy is maximum in N3 stage.
AON	stage_h3_N2N3_dom_freq_Hz	Stage Hour 3 - Spindle dominant frequency (Hz) where spectral energy is maximum in N2 and N3 stage.
AOO	stage_h3_NREM_dom_freq_Hz	Stage Hour 3 - Spindle dominant frequency (Hz) where spectral energy is maximum in NREM stage (N1, N2, N3).
AOP	stage_h3_R_dom_freq_Hz	Stage Hour 3 - Spindle dominant frequency (Hz) where spectral energy is maximum in REM stage.
AOQ	stage_h3_dom_freq_Hz	Stage Hour 3 - Spindle dominant frequency (Hz) where spectral energy is maximum in all stages.
