A	filename	PSG filename
AZT	stage_h8_N3_amp_rms_uV	Stage Hour 8 - Average rms amplitude (µV) in N3 stage.
AZU	stage_h8_N2N3_amp_rms_uV	Stage Hour 8 - Average rms amplitude (µV) in N2 and N3 stage.
AZV	stage_h8_NREM_amp_rms_uV	Stage Hour 8 - Average rms amplitude (µV) in NREM stage (N1, N2, N3).
AZW	stage_h8_R_amp_rms_uV	Stage Hour 8 - Average rms amplitude (µV) in REM stage.
AZX	stage_h8_amp_rms_uV	Stage Hour 8 - Average rms (Root Mean Square) amplitude (µV) in all stages
AZY	stage_h9_N1_valid_min	Stage Hour 9 - Valid (no artifact) duration (min) in N1 stage available for detection minus the REM periods if excluded.
AZZ	stage_h9_N2_valid_min	Stage Hour 9 - Valid (no artifact) duration (min) in N2 stage available for detection minus the REM periods if excluded.
BAA	stage_h9_N3_valid_min	Stage Hour 9 - Valid (no artifact) duration (min) in N3 stage available for detection minus the REM periods if excluded.
BAB	stage_h9_N2N3_valid_min	Stage Hour 9 - Valid (no artifact) duration (min) in N2 and N3 stage available for detection minus the REM periods if excluded.
BAC	stage_h9_NREM_valid_min	Stage Hour 9 - Valid (no artifact) duration (min) in NREM stage (N1, N2, N3) available for detection minus the REM periods if excluded.
BAD	stage_h9_R_valid_min	Stage Hour 9 - Valid (no artifact) duration (min) in REM stage available for detection.
BAE	stage_h9_min	Stage Hour 9 duration (min) minus the REM periods if excluded.
BAF	stage_h9_N1_spindle_count	Stage Hour 9 - Sleep spindle count in N1 stage.
BAG	stage_h9_N2_spindle_count	Stage Hour 9 - Sleep spindle count in N2 stage.
BAH	stage_h9_N3_spindle_count	Stage Hour 9 - Sleep spindle count in N3 stage.
BAI	stage_h9_N2N3_spindle_count	Stage Hour 9 - Sleep spindle count in N2 and N3 stage.
BAJ	stage_h9_NREM_spindle_count	Stage Hour 9 - Sleep spindle count in NREM stage (N1, N2, N3).
BAK	stage_h9_R_spindle_count	Stage Hour 9 - Sleep spindle count in REM stage.
BAL	stage_h9_spindle_count	Stage Hour 9 - Sleep spindle count in all stages.
BAM	stage_h9_N1_density	Stage Hour 9 - Spindle density (count/min) in N1 stage.
BAN	stage_h9_N2_density	Stage Hour 9 - Spindle density (count/min) in N2 stage.
BAO	stage_h9_N3_density	Stage Hour 9 - Spindle density (count/min) in N3 stage.
BAP	stage_h9_N2N3_density	Stage Hour 9 - Spindle density (count/min) in N2 and N3 stage.
BAQ	stage_h9_NREM_density	Stage Hour 9 - Spindle density (count/min) in NREM stage (N1, N2, N3).
BAR	stage_h9_R_density	Stage Hour 9 - Spindle density (count/min) in REM stage.
BAS	stage_h9_N1_spindle_sec	Stage Hour 9 - Average spindle duration (s) in N1 stage.
BAT	stage_h9_N2_spindle_sec	Stage Hour 9 - Average spindle duration (s) in N2 stage.
BAU	stage_h9_N3_spindle_sec	Stage Hour 9 - Average spindle duration (s) in N3 stage.
BAV	stage_h9_N2N3_spindle_sec	Stage Hour 9 - Average spindle duration (s) in N2 and N3 stage.
BAW	stage_h9_NREM_spindle_sec	Stage Hour 9 - Average spindle duration (s) in NREM stage (N1, N2, N3).
BAX	stage_h9_R_spindle_sec	Stage Hour 9 - Average spindle duration (s) in REM stage.
BAY	stage_h9_spindle_sec	Stage Hour 9 - Average spindle duration (s) in all stages.
BAZ	stage_h9_N1_dom_freq_Hz	Stage Hour 9 - Spindle dominant frequency (Hz) where spectral energy is maximum in N1 stage.
BBA	stage_h9_N2_dom_freq_Hz	Stage Hour 9 - Spindle dominant frequency (Hz) where spectral energy is maximum in N2 stage.
BBB	stage_h9_N3_dom_freq_Hz	Stage Hour 9 - Spindle dominant frequency (Hz) where spectral energy is maximum in N3 stage.
BBC	stage_h9_N2N3_dom_freq_Hz	Stage Hour 9 - Spindle dominant frequency (Hz) where spectral energy is maximum in N2 and N3 stage.
BBD	stage_h9_NREM_dom_freq_Hz	Stage Hour 9 - Spindle dominant frequency (Hz) where spectral energy is maximum in NREM stage (N1, N2, N3).
BBE	stage_h9_R_dom_freq_Hz	Stage Hour 9 - Spindle dominant frequency (Hz) where spectral energy is maximum in REM stage.
BBF	stage_h9_dom_freq_Hz	Stage Hour 9 - Spindle dominant frequency (Hz) where spectral energy is maximum in all stages.
BBG	stage_h9_N1_avg_freq_Hz	Stage Hour 9 - Spindle average frequency (Hz) counting peaks in N1 stage.
BBH	stage_h9_N2_avg_freq_Hz	Stage Hour 9 - Spindle average frequency (Hz) counting peaks in N2 stage.
BBI	stage_h9_N3_avg_freq_Hz	Stage Hour 9 - Spindle average frequency (Hz) counting peaks in N3 stage.
BBJ	stage_h9_N2N3_avg_freq_Hz	Stage Hour 9 - Spindle average frequency (Hz) counting peaks in N2 and N3 stage.
BBK	stage_h9_NREM_avg_freq_Hz	Stage Hour 9 - Spindle average frequency (Hz) counting peaks in NREM stage (N1, N2, N3).
BBL	stage_h9_R_avg_freq_Hz	Stage Hour 9 - Spindle average frequency (Hz) counting peaks in REM stage.
BBM	stage_h9_avg_freq_Hz	Stage Hour 9 - Spindle average frequency (Hz) counting peaks in all stages.
BBN	stage_h9_N1_amp_pkpk_uV	Stage Hour 9 - Average peak-to-peak amplitude (µV) in N1 stage.
BBO	stage_h9_N2_amp_pkpk_uV	Stage Hour 9 - Average peak-to-peak amplitude (µV) in N2 stage.
BBP	stage_h9_N3_amp_pkpk_uV	Stage Hour 9 - Average peak-to-peak amplitude (µV) in N3 stage.
BBQ	stage_h9_N2N3_amp_pkpk_uV	Stage Hour 9 - Average peak-to-peak amplitude (µV) in N2 and N3 stage.
BBR	stage_h9_NREM_amp_pkpk_uV	Stage Hour 9 - Average peak-to-peak amplitude (µV) in NREM stage (N1, N2, N3).
BBS	stage_h9_R_amp_pkpk_uV	Stage Hour 9 - Average peak-to-peak amplitude (µV) in REM stage.
BBT	stage_h9_amp_pkpk_uV	Stage Hour 9 - Average peak-to-peak amplitude (µV) in all stages
BBU	stage_h9_N1_amp_rms_uV	Stage Hour 9 - Average rms amplitude (µV) in N1 stage.
BBV	stage_h9_N2_amp_rms_uV	Stage Hour 9 - Average rms amplitude (µV) in N2 stage.
BBW	stage_h9_N3_amp_rms_uV	Stage Hour 9 - Average rms amplitude (µV) in N3 stage.
BBX	stage_h9_N2N3_amp_rms_uV	Stage Hour 9 - Average rms amplitude (µV) in N2 and N3 stage.
BBY	stage_h9_NREM_amp_rms_uV	Stage Hour 9 - Average rms amplitude (µV) in NREM stage (N1, N2, N3).
BBZ	stage_h9_R_amp_rms_uV	Stage Hour 9 - Average rms amplitude (µV) in REM stage.
BCA	stage_h9_amp_rms_uV	Stage Hour 9 - Average rms (Root Mean Square) amplitude (µV) in all stages
