A	filename	PSG filename
AWB	stage_h4_N1_amp_pkpk_uV	Stage Hour 4 - Average peak-to-peak amplitude (uV) in N1 stage.
AWC	stage_h4_N2_amp_pkpk_uV	Stage Hour 4 - Average peak-to-peak amplitude (uV) in N2 stage.
AWD	stage_h4_N3_amp_pkpk_uV	Stage Hour 4 - Average peak-to-peak amplitude (uV) in N3 stage.
AWE	stage_h4_N2N3_amp_pkpk_uV	Stage Hour 4 - Average peak-to-peak amplitude (uV) in N2 and N3 stage.
AWF	stage_h4_NREM_amp_pkpk_uV	Stage Hour 4 - Average peak-to-peak amplitude (uV) in NREM stage (N1, N2, N3).
AWG	stage_h4_R_amp_pkpk_uV	Stage Hour 4 - Average peak-to-peak amplitude (uV) in REM stage.
AWH	stage_h4_amp_pkpk_uV	Stage Hour 4 - Average peak-to-peak amplitude (uV) in all stages
AWI	stage_h4_N1_amp_rms_uV	Stage Hour 4 - Average rms amplitude (uV) in N1 stage.
AWJ	stage_h4_N2_amp_rms_uV	Stage Hour 4 - Average rms amplitude (uV) in N2 stage.
AWK	stage_h4_N3_amp_rms_uV	Stage Hour 4 - Average rms amplitude (uV) in N3 stage.
AWL	stage_h4_N2N3_amp_rms_uV	Stage Hour 4 - Average rms amplitude (uV) in N2 and N3 stage.
AWM	stage_h4_NREM_amp_rms_uV	Stage Hour 4 - Average rms amplitude (uV) in NREM stage (N1, N2, N3).
AWN	stage_h4_R_amp_rms_uV	Stage Hour 4 - Average rms amplitude (uV) in REM stage.
AWO	stage_h4_amp_rms_uV	Stage Hour 4 - Average rms (Root Mean Square) amplitude (uV) in all stages
AWP	stage_h4_N1_RSAI_uVsec	Stage Hour 4 - RMS Spindle Activity Index (sum of RMS amplitude x spindle duration) in N1 stage (uV sec).
AWQ	stage_h4_N2_RSAI_uVsec	Stage Hour 4 - RMS Spindle Activity Index (sum of RMS amplitude x spindle duration) in N2 stage (uV sec).
AWR	stage_h4_N3_RSAI_uVsec	Stage Hour 4 - RMS Spindle Activity Index (sum of RMS amplitude x spindle duration) in N3 stage (uV sec).
AWS	stage_h4_N2N3_RSAI_uVsec	Stage Hour 4 - RMS Spindle Activity Index (sum of RMS amplitude x spindle duration) in N2 and N3 stage (uV sec).
AWT	stage_h4_NREM_RSAI_uVsec	Stage Hour 4 - RMS Spindle Activity Index (sum of RMS amplitude x spindle duration) in NREM stage (N1, N2, N3) (uV sec).
AWU	stage_h4_R_RSAI_uVsec	Stage Hour 4 - RMS Spindle Activity Index (sum of RMS amplitude x spindle duration) in REM stage (uV sec).
AWV	stage_h4_RSAI_uVsec	Stage Hour 4 - RMS Spindle Activity Index (sum of RMS amplitude x spindle duration) in all stages (uV sec)
AWW	stage_h5_N1_valid_min	Stage Hour 5 - Valid (no artifact) duration (min) in N1 stage available for detection minus the REM periods if excluded.
AWX	stage_h5_N2_valid_min	Stage Hour 5 - Valid (no artifact) duration (min) in N2 stage available for detection minus the REM periods if excluded.
AWY	stage_h5_N3_valid_min	Stage Hour 5 - Valid (no artifact) duration (min) in N3 stage available for detection minus the REM periods if excluded.
AWZ	stage_h5_N2N3_valid_min	Stage Hour 5 - Valid (no artifact) duration (min) in N2 and N3 stage available for detection minus the REM periods if excluded.
AXA	stage_h5_NREM_valid_min	Stage Hour 5 - Valid (no artifact) duration (min) in NREM stage (N1, N2, N3) available for detection minus the REM periods if excluded.
AXB	stage_h5_R_valid_min	Stage Hour 5 - Valid (no artifact) duration (min) in REM stage available for detection.
AXC	stage_h5_min	Stage Hour 5 duration (min) minus the REM periods if excluded.
AXD	stage_h5_N1_spindle_count	Stage Hour 5 - Sleep spindle count in N1 stage.
AXE	stage_h5_N2_spindle_count	Stage Hour 5 - Sleep spindle count in N2 stage.
AXF	stage_h5_N3_spindle_count	Stage Hour 5 - Sleep spindle count in N3 stage.
AXG	stage_h5_N2N3_spindle_count	Stage Hour 5 - Sleep spindle count in N2 and N3 stage.
AXH	stage_h5_NREM_spindle_count	Stage Hour 5 - Sleep spindle count in NREM stage (N1, N2, N3).
AXI	stage_h5_R_spindle_count	Stage Hour 5 - Sleep spindle count in REM stage.
AXJ	stage_h5_spindle_count	Stage Hour 5 - Sleep spindle count in all stages.
AXK	stage_h5_N1_density	Stage Hour 5 - Spindle density (count/min) in N1 stage.
AXL	stage_h5_N2_density	Stage Hour 5 - Spindle density (count/min) in N2 stage.
AXM	stage_h5_N3_density	Stage Hour 5 - Spindle density (count/min) in N3 stage.
AXN	stage_h5_N2N3_density	Stage Hour 5 - Spindle density (count/min) in N2 and N3 stage.
AXO	stage_h5_NREM_density	Stage Hour 5 - Spindle density (count/min) in NREM stage (N1, N2, N3).
AXP	stage_h5_R_density	Stage Hour 5 - Spindle density (count/min) in REM stage.
AXQ	stage_h5_N1_spindle_sec	Stage Hour 5 - Average spindle duration (s) in N1 stage.
AXR	stage_h5_N2_spindle_sec	Stage Hour 5 - Average spindle duration (s) in N2 stage.
AXS	stage_h5_N3_spindle_sec	Stage Hour 5 - Average spindle duration (s) in N3 stage.
AXT	stage_h5_N2N3_spindle_sec	Stage Hour 5 - Average spindle duration (s) in N2 and N3 stage.
AXU	stage_h5_NREM_spindle_sec	Stage Hour 5 - Average spindle duration (s) in NREM stage (N1, N2, N3).
AXV	stage_h5_R_spindle_sec	Stage Hour 5 - Average spindle duration (s) in REM stage.
AXW	stage_h5_spindle_sec	Stage Hour 5 - Average spindle duration (s) in all stages.
AXX	stage_h5_N1_dom_freq_Hz	Stage Hour 5 - Spindle dominant frequency (Hz) where spectral energy is maximum in N1 stage.
AXY	stage_h5_N2_dom_freq_Hz	Stage Hour 5 - Spindle dominant frequency (Hz) where spectral energy is maximum in N2 stage.
AXZ	stage_h5_N3_dom_freq_Hz	Stage Hour 5 - Spindle dominant frequency (Hz) where spectral energy is maximum in N3 stage.
AYA	stage_h5_N2N3_dom_freq_Hz	Stage Hour 5 - Spindle dominant frequency (Hz) where spectral energy is maximum in N2 and N3 stage.
AYB	stage_h5_NREM_dom_freq_Hz	Stage Hour 5 - Spindle dominant frequency (Hz) where spectral energy is maximum in NREM stage (N1, N2, N3).
AYC	stage_h5_R_dom_freq_Hz	Stage Hour 5 - Spindle dominant frequency (Hz) where spectral energy is maximum in REM stage.
AYD	stage_h5_dom_freq_Hz	Stage Hour 5 - Spindle dominant frequency (Hz) where spectral energy is maximum in all stages.
AYE	stage_h5_N1_avg_freq_Hz	Stage Hour 5 - Spindle average frequency (Hz) counting peaks in N1 stage.
AYF	stage_h5_N2_avg_freq_Hz	Stage Hour 5 - Spindle average frequency (Hz) counting peaks in N2 stage.
AYG	stage_h5_N3_avg_freq_Hz	Stage Hour 5 - Spindle average frequency (Hz) counting peaks in N3 stage.
AYH	stage_h5_N2N3_avg_freq_Hz	Stage Hour 5 - Spindle average frequency (Hz) counting peaks in N2 and N3 stage.
AYI	stage_h5_NREM_avg_freq_Hz	Stage Hour 5 - Spindle average frequency (Hz) counting peaks in NREM stage (N1, N2, N3).
AYJ	stage_h5_R_avg_freq_Hz	Stage Hour 5 - Spindle average frequency (Hz) counting peaks in REM stage.
AYK	stage_h5_avg_freq_Hz	Stage Hour 5 - Spindle average frequency (Hz) counting peaks in all stages.
AYL	stage_h5_N1_amp_pkpk_uV	Stage Hour 5 - Average peak-to-peak amplitude (uV) in N1 stage.
AYM	stage_h5_N2_amp_pkpk_uV	Stage Hour 5 - Average peak-to-peak amplitude (uV) in N2 stage.
AYN	stage_h5_N3_amp_pkpk_uV	Stage Hour 5 - Average peak-to-peak amplitude (uV) in N3 stage.
AYO	stage_h5_N2N3_amp_pkpk_uV	Stage Hour 5 - Average peak-to-peak amplitude (uV) in N2 and N3 stage.
AYP	stage_h5_NREM_amp_pkpk_uV	Stage Hour 5 - Average peak-to-peak amplitude (uV) in NREM stage (N1, N2, N3).
AYQ	stage_h5_R_amp_pkpk_uV	Stage Hour 5 - Average peak-to-peak amplitude (uV) in REM stage.
AYR	stage_h5_amp_pkpk_uV	Stage Hour 5 - Average peak-to-peak amplitude (uV) in all stages
AYS	stage_h5_N1_amp_rms_uV	Stage Hour 5 - Average rms amplitude (uV) in N1 stage.
AYT	stage_h5_N2_amp_rms_uV	Stage Hour 5 - Average rms amplitude (uV) in N2 stage.
AYU	stage_h5_N3_amp_rms_uV	Stage Hour 5 - Average rms amplitude (uV) in N3 stage.
AYV	stage_h5_N2N3_amp_rms_uV	Stage Hour 5 - Average rms amplitude (uV) in N2 and N3 stage.
AYW	stage_h5_NREM_amp_rms_uV	Stage Hour 5 - Average rms amplitude (uV) in NREM stage (N1, N2, N3).
AYX	stage_h5_R_amp_rms_uV	Stage Hour 5 - Average rms amplitude (uV) in REM stage.
AYY	stage_h5_amp_rms_uV	Stage Hour 5 - Average rms (Root Mean Square) amplitude (uV) in all stages
AYZ	stage_h5_N1_RSAI_uVsec	Stage Hour 5 - RMS Spindle Activity Index (sum of RMS amplitude x spindle duration) in N1 stage (uV sec).
AZA	stage_h5_N2_RSAI_uVsec	Stage Hour 5 - RMS Spindle Activity Index (sum of RMS amplitude x spindle duration) in N2 stage (uV sec).
AZB	stage_h5_N3_RSAI_uVsec	Stage Hour 5 - RMS Spindle Activity Index (sum of RMS amplitude x spindle duration) in N3 stage (uV sec).
AZC	stage_h5_N2N3_RSAI_uVsec	Stage Hour 5 - RMS Spindle Activity Index (sum of RMS amplitude x spindle duration) in N2 and N3 stage (uV sec).
AZD	stage_h5_NREM_RSAI_uVsec	Stage Hour 5 - RMS Spindle Activity Index (sum of RMS amplitude x spindle duration) in NREM stage (N1, N2, N3) (uV sec).
AZE	stage_h5_R_RSAI_uVsec	Stage Hour 5 - RMS Spindle Activity Index (sum of RMS amplitude x spindle duration) in REM stage (uV sec).
AZF	stage_h5_RSAI_uVsec	Stage Hour 5 - RMS Spindle Activity Index (sum of RMS amplitude x spindle duration) in all stages (uV sec)
AZG	stage_h6_N1_valid_min	Stage Hour 6 - Valid (no artifact) duration (min) in N1 stage available for detection minus the REM periods if excluded.
AZH	stage_h6_N2_valid_min	Stage Hour 6 - Valid (no artifact) duration (min) in N2 stage available for detection minus the REM periods if excluded.
AZI	stage_h6_N3_valid_min	Stage Hour 6 - Valid (no artifact) duration (min) in N3 stage available for detection minus the REM periods if excluded.
AZJ	stage_h6_N2N3_valid_min	Stage Hour 6 - Valid (no artifact) duration (min) in N2 and N3 stage available for detection minus the REM periods if excluded.
AZK	stage_h6_NREM_valid_min	Stage Hour 6 - Valid (no artifact) duration (min) in NREM stage (N1, N2, N3) available for detection minus the REM periods if excluded.
AZL	stage_h6_R_valid_min	Stage Hour 6 - Valid (no artifact) duration (min) in REM stage available for detection.
AZM	stage_h6_min	Stage Hour 6 duration (min) minus the REM periods if excluded.
AZN	stage_h6_N1_spindle_count	Stage Hour 6 - Sleep spindle count in N1 stage.
AZO	stage_h6_N2_spindle_count	Stage Hour 6 - Sleep spindle count in N2 stage.
AZP	stage_h6_N3_spindle_count	Stage Hour 6 - Sleep spindle count in N3 stage.
AZQ	stage_h6_N2N3_spindle_count	Stage Hour 6 - Sleep spindle count in N2 and N3 stage.
AZR	stage_h6_NREM_spindle_count	Stage Hour 6 - Sleep spindle count in NREM stage (N1, N2, N3).
AZS	stage_h6_R_spindle_count	Stage Hour 6 - Sleep spindle count in REM stage.
AZT	stage_h6_spindle_count	Stage Hour 6 - Sleep spindle count in all stages.
AZU	stage_h6_N1_density	Stage Hour 6 - Spindle density (count/min) in N1 stage.
AZV	stage_h6_N2_density	Stage Hour 6 - Spindle density (count/min) in N2 stage.
AZW	stage_h6_N3_density	Stage Hour 6 - Spindle density (count/min) in N3 stage.
AZX	stage_h6_N2N3_density	Stage Hour 6 - Spindle density (count/min) in N2 and N3 stage.
AZY	stage_h6_NREM_density	Stage Hour 6 - Spindle density (count/min) in NREM stage (N1, N2, N3).
AZZ	stage_h6_R_density	Stage Hour 6 - Spindle density (count/min) in REM stage.
BAA	stage_h6_N1_spindle_sec	Stage Hour 6 - Average spindle duration (s) in N1 stage.
BAB	stage_h6_N2_spindle_sec	Stage Hour 6 - Average spindle duration (s) in N2 stage.
BAC	stage_h6_N3_spindle_sec	Stage Hour 6 - Average spindle duration (s) in N3 stage.
BAD	stage_h6_N2N3_spindle_sec	Stage Hour 6 - Average spindle duration (s) in N2 and N3 stage.
BAE	stage_h6_NREM_spindle_sec	Stage Hour 6 - Average spindle duration (s) in NREM stage (N1, N2, N3).
BAF	stage_h6_R_spindle_sec	Stage Hour 6 - Average spindle duration (s) in REM stage.
BAG	stage_h6_spindle_sec	Stage Hour 6 - Average spindle duration (s) in all stages.
BAH	stage_h6_N1_dom_freq_Hz	Stage Hour 6 - Spindle dominant frequency (Hz) where spectral energy is maximum in N1 stage.
BAI	stage_h6_N2_dom_freq_Hz	Stage Hour 6 - Spindle dominant frequency (Hz) where spectral energy is maximum in N2 stage.
BAJ	stage_h6_N3_dom_freq_Hz	Stage Hour 6 - Spindle dominant frequency (Hz) where spectral energy is maximum in N3 stage.
BAK	stage_h6_N2N3_dom_freq_Hz	Stage Hour 6 - Spindle dominant frequency (Hz) where spectral energy is maximum in N2 and N3 stage.
BAL	stage_h6_NREM_dom_freq_Hz	Stage Hour 6 - Spindle dominant frequency (Hz) where spectral energy is maximum in NREM stage (N1, N2, N3).
BAM	stage_h6_R_dom_freq_Hz	Stage Hour 6 - Spindle dominant frequency (Hz) where spectral energy is maximum in REM stage.
BAN	stage_h6_dom_freq_Hz	Stage Hour 6 - Spindle dominant frequency (Hz) where spectral energy is maximum in all stages.
BAO	stage_h6_N1_avg_freq_Hz	Stage Hour 6 - Spindle average frequency (Hz) counting peaks in N1 stage.
BAP	stage_h6_N2_avg_freq_Hz	Stage Hour 6 - Spindle average frequency (Hz) counting peaks in N2 stage.
BAQ	stage_h6_N3_avg_freq_Hz	Stage Hour 6 - Spindle average frequency (Hz) counting peaks in N3 stage.
BAR	stage_h6_N2N3_avg_freq_Hz	Stage Hour 6 - Spindle average frequency (Hz) counting peaks in N2 and N3 stage.
BAS	stage_h6_NREM_avg_freq_Hz	Stage Hour 6 - Spindle average frequency (Hz) counting peaks in NREM stage (N1, N2, N3).
BAT	stage_h6_R_avg_freq_Hz	Stage Hour 6 - Spindle average frequency (Hz) counting peaks in REM stage.
BAU	stage_h6_avg_freq_Hz	Stage Hour 6 - Spindle average frequency (Hz) counting peaks in all stages.
BAV	stage_h6_N1_amp_pkpk_uV	Stage Hour 6 - Average peak-to-peak amplitude (uV) in N1 stage.
BAW	stage_h6_N2_amp_pkpk_uV	Stage Hour 6 - Average peak-to-peak amplitude (uV) in N2 stage.
BAX	stage_h6_N3_amp_pkpk_uV	Stage Hour 6 - Average peak-to-peak amplitude (uV) in N3 stage.
BAY	stage_h6_N2N3_amp_pkpk_uV	Stage Hour 6 - Average peak-to-peak amplitude (uV) in N2 and N3 stage.
BAZ	stage_h6_NREM_amp_pkpk_uV	Stage Hour 6 - Average peak-to-peak amplitude (uV) in NREM stage (N1, N2, N3).
BBA	stage_h6_R_amp_pkpk_uV	Stage Hour 6 - Average peak-to-peak amplitude (uV) in REM stage.
BBB	stage_h6_amp_pkpk_uV	Stage Hour 6 - Average peak-to-peak amplitude (uV) in all stages
BBC	stage_h6_N1_amp_rms_uV	Stage Hour 6 - Average rms amplitude (uV) in N1 stage.
BBD	stage_h6_N2_amp_rms_uV	Stage Hour 6 - Average rms amplitude (uV) in N2 stage.
BBE	stage_h6_N3_amp_rms_uV	Stage Hour 6 - Average rms amplitude (uV) in N3 stage.
BBF	stage_h6_N2N3_amp_rms_uV	Stage Hour 6 - Average rms amplitude (uV) in N2 and N3 stage.
BBG	stage_h6_NREM_amp_rms_uV	Stage Hour 6 - Average rms amplitude (uV) in NREM stage (N1, N2, N3).
BBH	stage_h6_R_amp_rms_uV	Stage Hour 6 - Average rms amplitude (uV) in REM stage.
BBI	stage_h6_amp_rms_uV	Stage Hour 6 - Average rms (Root Mean Square) amplitude (uV) in all stages
BBJ	stage_h6_N1_RSAI_uVsec	Stage Hour 6 - RMS Spindle Activity Index (sum of RMS amplitude x spindle duration) in N1 stage (uV sec).
BBK	stage_h6_N2_RSAI_uVsec	Stage Hour 6 - RMS Spindle Activity Index (sum of RMS amplitude x spindle duration) in N2 stage (uV sec).
BBL	stage_h6_N3_RSAI_uVsec	Stage Hour 6 - RMS Spindle Activity Index (sum of RMS amplitude x spindle duration) in N3 stage (uV sec).
BBM	stage_h6_N2N3_RSAI_uVsec	Stage Hour 6 - RMS Spindle Activity Index (sum of RMS amplitude x spindle duration) in N2 and N3 stage (uV sec).
BBN	stage_h6_NREM_RSAI_uVsec	Stage Hour 6 - RMS Spindle Activity Index (sum of RMS amplitude x spindle duration) in NREM stage (N1, N2, N3) (uV sec).
BBO	stage_h6_R_RSAI_uVsec	Stage Hour 6 - RMS Spindle Activity Index (sum of RMS amplitude x spindle duration) in REM stage (uV sec).
BBP	stage_h6_RSAI_uVsec	Stage Hour 6 - RMS Spindle Activity Index (sum of RMS amplitude x spindle duration) in all stages (uV sec)
BBQ	stage_h7_N1_valid_min	Stage Hour 7 - Valid (no artifact) duration (min) in N1 stage available for detection minus the REM periods if excluded.
BBR	stage_h7_N2_valid_min	Stage Hour 7 - Valid (no artifact) duration (min) in N2 stage available for detection minus the REM periods if excluded.
BBS	stage_h7_N3_valid_min	Stage Hour 7 - Valid (no artifact) duration (min) in N3 stage available for detection minus the REM periods if excluded.
BBT	stage_h7_N2N3_valid_min	Stage Hour 7 - Valid (no artifact) duration (min) in N2 and N3 stage available for detection minus the REM periods if excluded.
BBU	stage_h7_NREM_valid_min	Stage Hour 7 - Valid (no artifact) duration (min) in NREM stage (N1, N2, N3) available for detection minus the REM periods if excluded.
BBV	stage_h7_R_valid_min	Stage Hour 7 - Valid (no artifact) duration (min) in REM stage available for detection.
BBW	stage_h7_min	Stage Hour 7 duration (min) minus the REM periods if excluded.
BBX	stage_h7_N1_spindle_count	Stage Hour 7 - Sleep spindle count in N1 stage.
BBY	stage_h7_N2_spindle_count	Stage Hour 7 - Sleep spindle count in N2 stage.
BBZ	stage_h7_N3_spindle_count	Stage Hour 7 - Sleep spindle count in N3 stage.
BCA	stage_h7_N2N3_spindle_count	Stage Hour 7 - Sleep spindle count in N2 and N3 stage.
BCB	stage_h7_NREM_spindle_count	Stage Hour 7 - Sleep spindle count in NREM stage (N1, N2, N3).
BCC	stage_h7_R_spindle_count	Stage Hour 7 - Sleep spindle count in REM stage.
BCD	stage_h7_spindle_count	Stage Hour 7 - Sleep spindle count in all stages.
BCE	stage_h7_N1_density	Stage Hour 7 - Spindle density (count/min) in N1 stage.
BCF	stage_h7_N2_density	Stage Hour 7 - Spindle density (count/min) in N2 stage.
BCG	stage_h7_N3_density	Stage Hour 7 - Spindle density (count/min) in N3 stage.
BCH	stage_h7_N2N3_density	Stage Hour 7 - Spindle density (count/min) in N2 and N3 stage.
BCI	stage_h7_NREM_density	Stage Hour 7 - Spindle density (count/min) in NREM stage (N1, N2, N3).
BCJ	stage_h7_R_density	Stage Hour 7 - Spindle density (count/min) in REM stage.
BCK	stage_h7_N1_spindle_sec	Stage Hour 7 - Average spindle duration (s) in N1 stage.
BCL	stage_h7_N2_spindle_sec	Stage Hour 7 - Average spindle duration (s) in N2 stage.
BCM	stage_h7_N3_spindle_sec	Stage Hour 7 - Average spindle duration (s) in N3 stage.
BCN	stage_h7_N2N3_spindle_sec	Stage Hour 7 - Average spindle duration (s) in N2 and N3 stage.
BCO	stage_h7_NREM_spindle_sec	Stage Hour 7 - Average spindle duration (s) in NREM stage (N1, N2, N3).
BCP	stage_h7_R_spindle_sec	Stage Hour 7 - Average spindle duration (s) in REM stage.
BCQ	stage_h7_spindle_sec	Stage Hour 7 - Average spindle duration (s) in all stages.
BCR	stage_h7_N1_dom_freq_Hz	Stage Hour 7 - Spindle dominant frequency (Hz) where spectral energy is maximum in N1 stage.
BCS	stage_h7_N2_dom_freq_Hz	Stage Hour 7 - Spindle dominant frequency (Hz) where spectral energy is maximum in N2 stage.
BCT	stage_h7_N3_dom_freq_Hz	Stage Hour 7 - Spindle dominant frequency (Hz) where spectral energy is maximum in N3 stage.
BCU	stage_h7_N2N3_dom_freq_Hz	Stage Hour 7 - Spindle dominant frequency (Hz) where spectral energy is maximum in N2 and N3 stage.
BCV	stage_h7_NREM_dom_freq_Hz	Stage Hour 7 - Spindle dominant frequency (Hz) where spectral energy is maximum in NREM stage (N1, N2, N3).
BCW	stage_h7_R_dom_freq_Hz	Stage Hour 7 - Spindle dominant frequency (Hz) where spectral energy is maximum in REM stage.
BCX	stage_h7_dom_freq_Hz	Stage Hour 7 - Spindle dominant frequency (Hz) where spectral energy is maximum in all stages.
BCY	stage_h7_N1_avg_freq_Hz	Stage Hour 7 - Spindle average frequency (Hz) counting peaks in N1 stage.
BCZ	stage_h7_N2_avg_freq_Hz	Stage Hour 7 - Spindle average frequency (Hz) counting peaks in N2 stage.
BDA	stage_h7_N3_avg_freq_Hz	Stage Hour 7 - Spindle average frequency (Hz) counting peaks in N3 stage.
BDB	stage_h7_N2N3_avg_freq_Hz	Stage Hour 7 - Spindle average frequency (Hz) counting peaks in N2 and N3 stage.
BDC	stage_h7_NREM_avg_freq_Hz	Stage Hour 7 - Spindle average frequency (Hz) counting peaks in NREM stage (N1, N2, N3).
BDD	stage_h7_R_avg_freq_Hz	Stage Hour 7 - Spindle average frequency (Hz) counting peaks in REM stage.
BDE	stage_h7_avg_freq_Hz	Stage Hour 7 - Spindle average frequency (Hz) counting peaks in all stages.
BDF	stage_h7_N1_amp_pkpk_uV	Stage Hour 7 - Average peak-to-peak amplitude (uV) in N1 stage.
BDG	stage_h7_N2_amp_pkpk_uV	Stage Hour 7 - Average peak-to-peak amplitude (uV) in N2 stage.
BDH	stage_h7_N3_amp_pkpk_uV	Stage Hour 7 - Average peak-to-peak amplitude (uV) in N3 stage.
BDI	stage_h7_N2N3_amp_pkpk_uV	Stage Hour 7 - Average peak-to-peak amplitude (uV) in N2 and N3 stage.
BDJ	stage_h7_NREM_amp_pkpk_uV	Stage Hour 7 - Average peak-to-peak amplitude (uV) in NREM stage (N1, N2, N3).
BDK	stage_h7_R_amp_pkpk_uV	Stage Hour 7 - Average peak-to-peak amplitude (uV) in REM stage.
BDL	stage_h7_amp_pkpk_uV	Stage Hour 7 - Average peak-to-peak amplitude (uV) in all stages
BDM	stage_h7_N1_amp_rms_uV	Stage Hour 7 - Average rms amplitude (uV) in N1 stage.
BDN	stage_h7_N2_amp_rms_uV	Stage Hour 7 - Average rms amplitude (uV) in N2 stage.
BDO	stage_h7_N3_amp_rms_uV	Stage Hour 7 - Average rms amplitude (uV) in N3 stage.
BDP	stage_h7_N2N3_amp_rms_uV	Stage Hour 7 - Average rms amplitude (uV) in N2 and N3 stage.
BDQ	stage_h7_NREM_amp_rms_uV	Stage Hour 7 - Average rms amplitude (uV) in NREM stage (N1, N2, N3).
BDR	stage_h7_R_amp_rms_uV	Stage Hour 7 - Average rms amplitude (uV) in REM stage.
BDS	stage_h7_amp_rms_uV	Stage Hour 7 - Average rms (Root Mean Square) amplitude (uV) in all stages
BDT	stage_h7_N1_RSAI_uVsec	Stage Hour 7 - RMS Spindle Activity Index (sum of RMS amplitude x spindle duration) in N1 stage (uV sec).
BDU	stage_h7_N2_RSAI_uVsec	Stage Hour 7 - RMS Spindle Activity Index (sum of RMS amplitude x spindle duration) in N2 stage (uV sec).
BDV	stage_h7_N3_RSAI_uVsec	Stage Hour 7 - RMS Spindle Activity Index (sum of RMS amplitude x spindle duration) in N3 stage (uV sec).
BDW	stage_h7_N2N3_RSAI_uVsec	Stage Hour 7 - RMS Spindle Activity Index (sum of RMS amplitude x spindle duration) in N2 and N3 stage (uV sec).
BDX	stage_h7_NREM_RSAI_uVsec	Stage Hour 7 - RMS Spindle Activity Index (sum of RMS amplitude x spindle duration) in NREM stage (N1, N2, N3) (uV sec).
BDY	stage_h7_R_RSAI_uVsec	Stage Hour 7 - RMS Spindle Activity Index (sum of RMS amplitude x spindle duration) in REM stage (uV sec).
BDZ	stage_h7_RSAI_uVsec	Stage Hour 7 - RMS Spindle Activity Index (sum of RMS amplitude x spindle duration) in all stages (uV sec)
BEA	stage_h8_N1_valid_min	Stage Hour 8 - Valid (no artifact) duration (min) in N1 stage available for detection minus the REM periods if excluded.
BEB	stage_h8_N2_valid_min	Stage Hour 8 - Valid (no artifact) duration (min) in N2 stage available for detection minus the REM periods if excluded.
BEC	stage_h8_N3_valid_min	Stage Hour 8 - Valid (no artifact) duration (min) in N3 stage available for detection minus the REM periods if excluded.
BED	stage_h8_N2N3_valid_min	Stage Hour 8 - Valid (no artifact) duration (min) in N2 and N3 stage available for detection minus the REM periods if excluded.
BEE	stage_h8_NREM_valid_min	Stage Hour 8 - Valid (no artifact) duration (min) in NREM stage (N1, N2, N3) available for detection minus the REM periods if excluded.
BEF	stage_h8_R_valid_min	Stage Hour 8 - Valid (no artifact) duration (min) in REM stage available for detection.
BEG	stage_h8_min	Stage Hour 8 duration (min) minus the REM periods if excluded.
BEH	stage_h8_N1_spindle_count	Stage Hour 8 - Sleep spindle count in N1 stage.
BEI	stage_h8_N2_spindle_count	Stage Hour 8 - Sleep spindle count in N2 stage.
BEJ	stage_h8_N3_spindle_count	Stage Hour 8 - Sleep spindle count in N3 stage.
BEK	stage_h8_N2N3_spindle_count	Stage Hour 8 - Sleep spindle count in N2 and N3 stage.
BEL	stage_h8_NREM_spindle_count	Stage Hour 8 - Sleep spindle count in NREM stage (N1, N2, N3).
BEM	stage_h8_R_spindle_count	Stage Hour 8 - Sleep spindle count in REM stage.
BEN	stage_h8_spindle_count	Stage Hour 8 - Sleep spindle count in all stages.
BEO	stage_h8_N1_density	Stage Hour 8 - Spindle density (count/min) in N1 stage.
BEP	stage_h8_N2_density	Stage Hour 8 - Spindle density (count/min) in N2 stage.
BEQ	stage_h8_N3_density	Stage Hour 8 - Spindle density (count/min) in N3 stage.
BER	stage_h8_N2N3_density	Stage Hour 8 - Spindle density (count/min) in N2 and N3 stage.
BES	stage_h8_NREM_density	Stage Hour 8 - Spindle density (count/min) in NREM stage (N1, N2, N3).
BET	stage_h8_R_density	Stage Hour 8 - Spindle density (count/min) in REM stage.
BEU	stage_h8_N1_spindle_sec	Stage Hour 8 - Average spindle duration (s) in N1 stage.
BEV	stage_h8_N2_spindle_sec	Stage Hour 8 - Average spindle duration (s) in N2 stage.
BEW	stage_h8_N3_spindle_sec	Stage Hour 8 - Average spindle duration (s) in N3 stage.
BEX	stage_h8_N2N3_spindle_sec	Stage Hour 8 - Average spindle duration (s) in N2 and N3 stage.
BEY	stage_h8_NREM_spindle_sec	Stage Hour 8 - Average spindle duration (s) in NREM stage (N1, N2, N3).
BEZ	stage_h8_R_spindle_sec	Stage Hour 8 - Average spindle duration (s) in REM stage.
BFA	stage_h8_spindle_sec	Stage Hour 8 - Average spindle duration (s) in all stages.
BFB	stage_h8_N1_dom_freq_Hz	Stage Hour 8 - Spindle dominant frequency (Hz) where spectral energy is maximum in N1 stage.
BFC	stage_h8_N2_dom_freq_Hz	Stage Hour 8 - Spindle dominant frequency (Hz) where spectral energy is maximum in N2 stage.
BFD	stage_h8_N3_dom_freq_Hz	Stage Hour 8 - Spindle dominant frequency (Hz) where spectral energy is maximum in N3 stage.
BFE	stage_h8_N2N3_dom_freq_Hz	Stage Hour 8 - Spindle dominant frequency (Hz) where spectral energy is maximum in N2 and N3 stage.
BFF	stage_h8_NREM_dom_freq_Hz	Stage Hour 8 - Spindle dominant frequency (Hz) where spectral energy is maximum in NREM stage (N1, N2, N3).
BFG	stage_h8_R_dom_freq_Hz	Stage Hour 8 - Spindle dominant frequency (Hz) where spectral energy is maximum in REM stage.
