A	filename	PSG filename
VZ	cyc6_N1_slope_0_min	Cycle 6 - Average slow wave slope (uV/s) from 0 crossing to the min of the negative component in N1 stage.
WA	cyc6_N2_slope_0_min	Cycle 6 - Average slow wave slope (uV/s) from 0 crossing to the min of the negative component in N2 stage.
WB	cyc6_N3_slope_0_min	Cycle 6 - Average slow wave slope (uV/s) from 0 crossing to the min of the negative component in N3 stage.
WC	cyc6_N2N3_slope_0_min	Cycle 6 - Average slow wave slope (uV/s) from 0 crossing to the min of the negative component in N2 and N3 stage.
WD	cyc6_NREM_slope_0_min	Cycle 6 - Average slow wave slope (uV/s) from 0 crossing to the min of the negative component in NREM stage (N1, N2, N3).
WE	cyc6_R_slope_0_min	Cycle 6 - Average slow wave slope (uV/s) from 0 crossing to the min of the negative component in REM stage.
WF	cyc6_slope_0_min	Cycle 6 -  Average slow wave slope (uV/s) from 0 crossing to the min of the negative component.
WG	cyc6_N1_slope_min_max	Cycle 6 - Average slow wave slope (uV/s) from min to the max in N1 stage.
WH	cyc6_N2_slope_min_max	Cycle 6 - Average slow wave slope (uV/s) from min to the max in N2 stage.
WI	cyc6_N3_slope_min_max	Cycle 6 - Average slow wave slope (uV/s) from min to the max in N3 stage.
WJ	cyc6_N2N3_slope_min_max	Cycle 6 - Average slow wave slope (uV/s) from min to the max in N2 and N3 stage.
WK	cyc6_NREM_slope_min_max	Cycle 6 - Average slow wave slope (uV/s) from min to the max in NREM stage (N1, N2, N3).
WL	cyc6_R_slope_min_max	Cycle 6 - Average slow wave slope (uV/s) from min to the max in REM stage.
WM	cyc6_slope_min_max	Cycle 6 -  Average slow wave slope (uV/s) from min to the max.
WN	cyc6_N1_slope_max_0	Cycle 6 - Average slow wave slope (uV/s) from max of positive to the 0 crossing in N1 stage.
WO	cyc6_N2_slope_max_0	Cycle 6 - Average slow wave slope (uV/s) from max of positive to the 0 crossing in N2 stage.
WP	cyc6_N3_slope_max_0	Cycle 6 - Average slow wave slope (uV/s) from max of positive to the 0 crossing in N3 stage.
WQ	cyc6_N2N3_slope_max_0	Cycle 6 - Average slow wave slope (uV/s) from max of positive to the 0 crossing in N2 and N3 stage.
WR	cyc6_NREM_slope_max_0	Cycle 6 - Average slow wave slope (uV/s) from max of positive to the 0 crossing in NREM stage (N1, N2, N3).
WS	cyc6_R_slope_max_0	Cycle 6 - Average slow wave slope (uV/s) from max of positive to the 0 crossing in REM stage.
WT	cyc6_slope_max_0	Cycle 6 -  Average slow wave slope (uV/s) from max of positive to the 0 crossing.
WU	cyc6_N1_trans_freq_Hz	Cycle 6 -  Average slow wave transition frequency (Hz) in N1 stage.
WV	cyc6_N2_trans_freq_Hz	Cycle 6 -  Average slow wave transition frequency (Hz) in N2 stage.
WW	cyc6_N3_trans_freq_Hz	Cycle 6 -  Average slow wave transition frequency (Hz) in N3 stage.
WX	cyc6_N2N3_trans_freq_Hz	Cycle 6 -  Average slow wave transition frequency (Hz) in N2 and N3 stage.
WY	cyc6_NREM_trans_freq_Hz	Cycle 6 -  Average slow wave transition frequency (Hz) in NREM stage (N1, N2, N3).
WZ	cyc6_R_trans_freq_Hz	Cycle 6 -  Average slow wave transition frequency (Hz) in REM stage.
XA	cyc6_trans_freq_Hz	Cycle 6 -   Average slow wave transition frequency (Hz)
XB	clock_h1_valid_min	Hour 1 - Valid (no artifact) duration (min) available for detection minus the REM periods if excluded.
XC	clock_h1_N1_valid_min	Hour 1 - Valid (no artifact) duration (min) in N1 stage available for detection minus the REM periods if excluded.
XD	clock_h1_N2_valid_min	Hour 1 - Valid (no artifact) duration (min) in N2 stage available for detection minus the REM periods if excluded.
XE	clock_h1_N3_valid_min	Hour 1 - Valid (no artifact) duration (min) in N3 stage available for detection minus the REM periods if excluded.
XF	clock_h1_N2N3_valid_min	Hour 1 - Valid (no artifact) duration (min) in N2 and N3 stage available for detection minus the REM periods if excluded.
XG	clock_h1_NREM_valid_min	Hour 1 - Valid (no artifact) duration (min) in NREM stage (N1, N2, N3) available for detection minus the REM periods if excluded.
XH	clock_h1_R_valid_min	Hour 1 - Valid (no artifact) duration (min) in REM stage available for detection.
XI	clock_h1_min	Hour 1 duration (min) minus the REM periods if excluded.
XJ	clock_h1_N1_sw_count	Hour 1 - Slow wave count in N1 stage.
XK	clock_h1_N2_sw_count	Hour 1 - Slow wave count in N2 stage.
XL	clock_h1_N3_sw_count	Hour 1 - Slow wave count in N3 stage.
XM	clock_h1_N2N3_sw_count	Hour 1 - Slow wave count in N2 and N3 stage.
XN	clock_h1_NREM_sw_count	Hour 1 - Slow wave count in NREM stage (N1, N2, N3).
XO	clock_h1_R_sw_count	Hour 1 - Slow wave count in REM stage.
XP	clock_h1_sw_count	Hour 1 - Slow wave count in all stages.
XQ	clock_h1_N1_sw_sec	Hour 1 - Average slow wave duration (s) in N1 stage.
XR	clock_h1_N2_sw_sec	Hour 1 - Average slow wave duration (s) in N2 stage.
XS	clock_h1_N3_sw_sec	Hour 1 - Average slow wave duration (s) in N3 stage.
XT	clock_h1_N2N3_sw_sec	Hour 1 - Average slow wave duration (s) in N2 and N3 stage.
XU	clock_h1_NREM_sw_sec	Hour 1 - Average slow wave duration (s) in NREM stage (N1, N2, N3).
XV	clock_h1_R_sw_sec	Hour 1 - Average slow wave duration (s) in REM stage.
XW	clock_h1_sw_sec	Hour 1 - Average slow wave duration (s) in all stages.
XX	clock_h1_N1_pkpk_amp_uV	Hour 1 - Average slow wave peak-to-peak amplitude (µV) in N1 stage.
XY	clock_h1_N2_pkpk_amp_uV	Hour 1 - Average slow wave peak-to-peak amplitude (µV) in N2 stage.
XZ	clock_h1_N3_pkpk_amp_uV	Hour 1 - Average slow wave peak-to-peak amplitude (µV) in N3 stage.
YA	clock_h1_N2N3_pkpk_amp_uV	Hour 1 - Average slow wave peak-to-peak amplitude (µV) in N2 and N3 stage.
YB	clock_h1_NREM_pkpk_amp_uV	Hour 1 - Average slow wave peak-to-peak amplitude (µV) in NREM stage (N1, N2, N3).
YC	clock_h1_R_pkpk_amp_uV	Hour 1 - Average slow wave peak-to-peak amplitude (µV) in REM stage.
YD	clock_h1_pkpk_amp_uV	Hour 1 - Average slow wave peak-to-peak amplitude (µV) in all stages.
YE	clock_h1_N1_freq_Hz	Hour 1 - Average slow wave frequency (Hz) in N1 stage.
YF	clock_h1_N2_freq_Hz	Hour 1 - Average slow wave frequency (Hz) in N2 stage.
YG	clock_h1_N3_freq_Hz	Hour 1 - Average slow wave frequency (Hz) in N3 stage.
YH	clock_h1_N2N3_freq_Hz	Hour 1 - Average slow wave frequency (Hz) in N2 and N3 stage.
YI	clock_h1_NREM_freq_Hz	Hour 1 - Average slow wave frequency (Hz) in NREM stage (N1, N2, N3).
YJ	clock_h1_R_freq_Hz	Hour 1 - Average slow wave frequency (Hz) in REM stage.
YK	clock_h1_freq_Hz	Hour 1 - Average slow wave frequency (Hz) in all stages.
YL	clock_h1_N1_neg_amp_uV	Hour 1 - Average slow wave negative amplitude (µV) in N1 stage.
YM	clock_h1_N2_neg_amp_uV	Hour 1 - Average slow wave negative amplitude (µV) in N2 stage.
YN	clock_h1_N3_neg_amp_uV	Hour 1 - Average slow wave negative amplitude (µV) in N3 stage.
YO	clock_h1_N2N3_neg_amp_uV	Hour 1 - Average slow wave negative amplitude (µV) in N2 and N3 stage.
YP	clock_h1_NREM_neg_amp_uV	Hour 1 - Average slow wave negative amplitude (µV) in NREM stage (N1, N2, N3).
YQ	clock_h1_R_neg_amp_uV	Hour 1 - Average slow wave negative amplitude (µV) in REM stage.
YR	clock_h1_neg_amp_uV	Hour 1 - Average slow wave negative amplitude (µV) in all stages.
YS	clock_h1_N1_neg_sec	Hour 1 - Average slow wave negative duration (s) in N1 stage.
YT	clock_h1_N2_neg_sec	Hour 1 - Average slow wave negative duration (s) in N2 stage.
YU	clock_h1_N3_neg_sec	Hour 1 - Average slow wave negative duration (s) in N3 stage.
YV	clock_h1_N2N3_neg_sec	Hour 1 - Average slow wave negative duration (s) in N2 and N3 stage.
YW	clock_h1_NREM_neg_sec	Hour 1 - Average slow wave negative duration (s) in NREM stage (N1, N2, N3).
YX	clock_h1_R_neg_sec	Hour 1 - Average slow wave negative duration (s) in REM stage.
YY	clock_h1_neg_sec	Hour 1 - Average slow wave negative duration (s) in all stages.
YZ	clock_h1_N1_pos_sec	Hour 1 - Average slow wave positive duration (s) in N1 stage.
ZA	clock_h1_N2_pos_sec	Hour 1 - Average slow wave positive duration (s) in N2 stage.
ZB	clock_h1_N3_pos_sec	Hour 1 - Average slow wave positive duration (s) in N3 stage.
ZC	clock_h1_N2N3_pos_sec	Hour 1 - Average slow wave positive duration (s) in N2 and N3 stage.
ZD	clock_h1_NREM_pos_sec	Hour 1 - Average slow wave positive duration (s) in NREM stage (N1, N2, N3).
ZE	clock_h1_R_pos_sec	Hour 1 - Average slow wave positive duration (s) in REM stage.
ZF	clock_h1_pos_sec	Hour 1 - Average slow wave positive duration (s) in all stages.
ZG	clock_h1_N1_slope_0_min	Hour 1 - Average slow wave slope (uV/s) from 0 to min of negative in N1 stage.
ZH	clock_h1_N2_slope_0_min	Hour 1 - Average slow wave slope (uV/s) from 0 to min of negative in N2 stage.
ZI	clock_h1_N3_slope_0_min	Hour 1 - Average slow wave slope (uV/s) from 0 to min of negative in N3 stage.
ZJ	clock_h1_N2N3_slope_0_min	Hour 1 - Average slow wave slope (uV/s) from 0 to min of negative in N2 and N3 stage.
ZK	clock_h1_NREM_slope_0_min	Hour 1 - Average slow wave slope (uV/s) from 0 to min of negative in NREM stage (N1, N2, N3).
ZL	clock_h1_R_slope_0_min	Hour 1 - Average slow wave slope (uV/s) from 0 to min of negative in REM stage.
ZM	clock_h1_slope_0_min	Hour 1 - Average slow wave slope (uV/s) from 0 to min of negative in all stages.
ZN	clock_h1_N1_slope_min_max	Hour 1 - Average slow wave slope (uV/s) from min of negative to max of positive in N1 stage.
ZO	clock_h1_N2_slope_min_max	Hour 1 - Average slow wave slope (uV/s) from min of negative to max of positive in N2 stage.
ZP	clock_h1_N3_slope_min_max	Hour 1 - Average slow wave slope (uV/s) from min of negative to max of positive in N3 stage.
ZQ	clock_h1_N2N3_slope_min_max	Hour 1 - Average slow wave slope (uV/s) from min of negative to max of positive in N2 and N3 stage.
ZR	clock_h1_NREM_slope_min_max	Hour 1 - Average slow wave slope (uV/s) from min of negative to max of positive in NREM stage (N1, N2, N3).
ZS	clock_h1_R_slope_min_max	Hour 1 - Average slow wave slope (uV/s) from min of negative to max of positive in REM stage.
ZT	clock_h1_slope_min_max	Hour 1 - Average slow wave slope (uV/s) from min of negative to max of positive in all stages.
ZU	clock_h1_N1_slope_max_0	Hour 1 - Average slow wave slope (uV/s) from max of positive to the 0 crossing in N1 stage.
ZV	clock_h1_N2_slope_max_0	Hour 1 - Average slow wave slope (uV/s) from max of positive to the 0 crossing in N2 stage.
ZW	clock_h1_N3_slope_max_0	Hour 1 - Average slow wave slope (uV/s) from max of positive to the 0 crossing in N3 stage.
ZX	clock_h1_N2N3_slope_max_0	Hour 1 - Average slow wave slope (uV/s) from max of positive to the 0 crossing in N2 and N3 stage.
ZY	clock_h1_NREM_slope_max_0	Hour 1 - Average slow wave slope (uV/s) from max of positive to the 0 crossing in NREM stage (N1, N2, N3).
ZZ	clock_h1_R_slope_max_0	Hour 1 - Average slow wave slope (uV/s) from max of positive to the 0 crossing in REM stage.
AAA	clock_h1_slope_max_0	Hour 1 - Average slow wave slope (uV/s) from max of positive to the 0 crossing in all stages.
AAB	clock_h1_N1_trans_freq_Hz	Hour 1 - Average slow wave transition frequency (Hz) in N1 stage.
AAC	clock_h1_N2_trans_freq_Hz	Hour 1 - Average slow wave transition frequency (Hz) in N2 stage.
AAD	clock_h1_N3_trans_freq_Hz	Hour 1 - Average slow wave transition frequency (Hz) in N3 stage.
AAE	clock_h1_N2N3_trans_freq_Hz	Hour 1 - Average slow wave transition frequency (Hz) in N2 and N3 stage.
AAF	clock_h1_NREM_trans_freq_Hz	Hour 1 - Average slow wave transition frequency (Hz) in NREM stage (N1, N2, N3).
AAG	clock_h1_R_trans_freq_Hz	Hour 1 - Average slow wave transition frequency (Hz) in REM stage.
AAH	clock_h1_trans_freq_Hz	Hour 1 - Average slow wave transition frequency (Hz) in all stages.
AAI	clock_h2_valid_min	Hour 2 - Valid (no artifact) duration (min) available for detection minus the REM periods if excluded.
AAJ	clock_h2_N1_valid_min	Hour 2 - Valid (no artifact) duration (min) in N1 stage available for detection minus the REM periods if excluded.
AAK	clock_h2_N2_valid_min	Hour 2 - Valid (no artifact) duration (min) in N2 stage available for detection minus the REM periods if excluded.
AAL	clock_h2_N3_valid_min	Hour 2 - Valid (no artifact) duration (min) in N3 stage available for detection minus the REM periods if excluded.
AAM	clock_h2_N2N3_valid_min	Hour 2 - Valid (no artifact) duration (min) in N2 and N3 stage available for detection minus the REM periods if excluded.
AAN	clock_h2_NREM_valid_min	Hour 2 - Valid (no artifact) duration (min) in NREM stage (N1, N2, N3) available for detection minus the REM periods if excluded.
AAO	clock_h2_R_valid_min	Hour 2 - Valid (no artifact) duration (min) in REM stage available for detection.
AAP	clock_h2_min	Hour 2 duration (min) minus the REM periods if excluded.
AAQ	clock_h2_N1_sw_count	Hour 2 - Slow wave count in N1 stage.
AAR	clock_h2_N2_sw_count	Hour 2 - Slow wave count in N2 stage.
AAS	clock_h2_N3_sw_count	Hour 2 - Slow wave count in N3 stage.
AAT	clock_h2_N2N3_sw_count	Hour 2 - Slow wave count in N2 and N3 stage.
AAU	clock_h2_NREM_sw_count	Hour 2 - Slow wave count in NREM stage (N1, N2, N3).
AAV	clock_h2_R_sw_count	Hour 2 - Slow wave count in REM stage.
AAW	clock_h2_sw_count	Hour 2 - Slow wave count in all stages.
AAX	clock_h2_N1_sw_sec	Hour 2 - Average slow wave duration (s) in N1 stage.
AAY	clock_h2_N2_sw_sec	Hour 2 - Average slow wave duration (s) in N2 stage.
AAZ	clock_h2_N3_sw_sec	Hour 2 - Average slow wave duration (s) in N3 stage.
ABA	clock_h2_N2N3_sw_sec	Hour 2 - Average slow wave duration (s) in N2 and N3 stage.
ABB	clock_h2_NREM_sw_sec	Hour 2 - Average slow wave duration (s) in NREM stage (N1, N2, N3).
ABC	clock_h2_R_sw_sec	Hour 2 - Average slow wave duration (s) in REM stage.
ABD	clock_h2_sw_sec	Hour 2 - Average slow wave duration (s) in all stages.
ABE	clock_h2_N1_pkpk_amp_uV	Hour 2 - Average slow wave peak-to-peak amplitude (µV) in N1 stage.
ABF	clock_h2_N2_pkpk_amp_uV	Hour 2 - Average slow wave peak-to-peak amplitude (µV) in N2 stage.
ABG	clock_h2_N3_pkpk_amp_uV	Hour 2 - Average slow wave peak-to-peak amplitude (µV) in N3 stage.
ABH	clock_h2_N2N3_pkpk_amp_uV	Hour 2 - Average slow wave peak-to-peak amplitude (µV) in N2 and N3 stage.
ABI	clock_h2_NREM_pkpk_amp_uV	Hour 2 - Average slow wave peak-to-peak amplitude (µV) in NREM stage (N1, N2, N3).
ABJ	clock_h2_R_pkpk_amp_uV	Hour 2 - Average slow wave peak-to-peak amplitude (µV) in REM stage.
ABK	clock_h2_pkpk_amp_uV	Hour 2 - Average slow wave peak-to-peak amplitude (µV) in all stages.
ABL	clock_h2_N1_freq_Hz	Hour 2 - Average slow wave frequency (Hz) in N1 stage.
ABM	clock_h2_N2_freq_Hz	Hour 2 - Average slow wave frequency (Hz) in N2 stage.
ABN	clock_h2_N3_freq_Hz	Hour 2 - Average slow wave frequency (Hz) in N3 stage.
ABO	clock_h2_N2N3_freq_Hz	Hour 2 - Average slow wave frequency (Hz) in N2 and N3 stage.
ABP	clock_h2_NREM_freq_Hz	Hour 2 - Average slow wave frequency (Hz) in NREM stage (N1, N2, N3).
ABQ	clock_h2_R_freq_Hz	Hour 2 - Average slow wave frequency (Hz) in REM stage.
ABR	clock_h2_freq_Hz	Hour 2 - Average slow wave frequency (Hz) in all stages.
ABS	clock_h2_N1_neg_amp_uV	Hour 2 - Average slow wave negative amplitude (µV) in N1 stage.
ABT	clock_h2_N2_neg_amp_uV	Hour 2 - Average slow wave negative amplitude (µV) in N2 stage.
ABU	clock_h2_N3_neg_amp_uV	Hour 2 - Average slow wave negative amplitude (µV) in N3 stage.
ABV	clock_h2_N2N3_neg_amp_uV	Hour 2 - Average slow wave negative amplitude (µV) in N2 and N3 stage.
ABW	clock_h2_NREM_neg_amp_uV	Hour 2 - Average slow wave negative amplitude (µV) in NREM stage (N1, N2, N3).
ABX	clock_h2_R_neg_amp_uV	Hour 2 - Average slow wave negative amplitude (µV) in REM stage.
ABY	clock_h2_neg_amp_uV	Hour 2 - Average slow wave negative amplitude (µV) in all stages.
ABZ	clock_h2_N1_neg_sec	Hour 2 - Average slow wave negative duration (s) in N1 stage.
ACA	clock_h2_N2_neg_sec	Hour 2 - Average slow wave negative duration (s) in N2 stage.
ACB	clock_h2_N3_neg_sec	Hour 2 - Average slow wave negative duration (s) in N3 stage.
ACC	clock_h2_N2N3_neg_sec	Hour 2 - Average slow wave negative duration (s) in N2 and N3 stage.
ACD	clock_h2_NREM_neg_sec	Hour 2 - Average slow wave negative duration (s) in NREM stage (N1, N2, N3).
ACE	clock_h2_R_neg_sec	Hour 2 - Average slow wave negative duration (s) in REM stage.
ACF	clock_h2_neg_sec	Hour 2 - Average slow wave negative duration (s) in all stages.
ACG	clock_h2_N1_pos_sec	Hour 2 - Average slow wave positive duration (s) in N1 stage.
ACH	clock_h2_N2_pos_sec	Hour 2 - Average slow wave positive duration (s) in N2 stage.
ACI	clock_h2_N3_pos_sec	Hour 2 - Average slow wave positive duration (s) in N3 stage.
ACJ	clock_h2_N2N3_pos_sec	Hour 2 - Average slow wave positive duration (s) in N2 and N3 stage.
ACK	clock_h2_NREM_pos_sec	Hour 2 - Average slow wave positive duration (s) in NREM stage (N1, N2, N3).
ACL	clock_h2_R_pos_sec	Hour 2 - Average slow wave positive duration (s) in REM stage.
ACM	clock_h2_pos_sec	Hour 2 - Average slow wave positive duration (s) in all stages.
ACN	clock_h2_N1_slope_0_min	Hour 2 - Average slow wave slope (uV/s) from 0 to min of negative in N1 stage.
ACO	clock_h2_N2_slope_0_min	Hour 2 - Average slow wave slope (uV/s) from 0 to min of negative in N2 stage.
ACP	clock_h2_N3_slope_0_min	Hour 2 - Average slow wave slope (uV/s) from 0 to min of negative in N3 stage.
ACQ	clock_h2_N2N3_slope_0_min	Hour 2 - Average slow wave slope (uV/s) from 0 to min of negative in N2 and N3 stage.
ACR	clock_h2_NREM_slope_0_min	Hour 2 - Average slow wave slope (uV/s) from 0 to min of negative in NREM stage (N1, N2, N3).
ACS	clock_h2_R_slope_0_min	Hour 2 - Average slow wave slope (uV/s) from 0 to min of negative in REM stage.
ACT	clock_h2_slope_0_min	Hour 2 - Average slow wave slope (uV/s) from 0 to min of negative in all stages.
ACU	clock_h2_N1_slope_min_max	Hour 2 - Average slow wave slope (uV/s) from min of negative to max of positive in N1 stage.
ACV	clock_h2_N2_slope_min_max	Hour 2 - Average slow wave slope (uV/s) from min of negative to max of positive in N2 stage.
ACW	clock_h2_N3_slope_min_max	Hour 2 - Average slow wave slope (uV/s) from min of negative to max of positive in N3 stage.
ACX	clock_h2_N2N3_slope_min_max	Hour 2 - Average slow wave slope (uV/s) from min of negative to max of positive in N2 and N3 stage.
ACY	clock_h2_NREM_slope_min_max	Hour 2 - Average slow wave slope (uV/s) from min of negative to max of positive in NREM stage (N1, N2, N3).
ACZ	clock_h2_R_slope_min_max	Hour 2 - Average slow wave slope (uV/s) from min of negative to max of positive in REM stage.
ADA	clock_h2_slope_min_max	Hour 2 - Average slow wave slope (uV/s) from min of negative to max of positive in all stages.
ADB	clock_h2_N1_slope_max_0	Hour 2 - Average slow wave slope (uV/s) from max of positive to the 0 crossing in N1 stage.
ADC	clock_h2_N2_slope_max_0	Hour 2 - Average slow wave slope (uV/s) from max of positive to the 0 crossing in N2 stage.
ADD	clock_h2_N3_slope_max_0	Hour 2 - Average slow wave slope (uV/s) from max of positive to the 0 crossing in N3 stage.
ADE	clock_h2_N2N3_slope_max_0	Hour 2 - Average slow wave slope (uV/s) from max of positive to the 0 crossing in N2 and N3 stage.
ADF	clock_h2_NREM_slope_max_0	Hour 2 - Average slow wave slope (uV/s) from max of positive to the 0 crossing in NREM stage (N1, N2, N3).
ADG	clock_h2_R_slope_max_0	Hour 2 - Average slow wave slope (uV/s) from max of positive to the 0 crossing in REM stage.
ADH	clock_h2_slope_max_0	Hour 2 - Average slow wave slope (uV/s) from max of positive to the 0 crossing in all stages.
ADI	clock_h2_N1_trans_freq_Hz	Hour 2 - Average slow wave transition frequency (Hz) in N1 stage.
ADJ	clock_h2_N2_trans_freq_Hz	Hour 2 - Average slow wave transition frequency (Hz) in N2 stage.
ADK	clock_h2_N3_trans_freq_Hz	Hour 2 - Average slow wave transition frequency (Hz) in N3 stage.
ADL	clock_h2_N2N3_trans_freq_Hz	Hour 2 - Average slow wave transition frequency (Hz) in N2 and N3 stage.
ADM	clock_h2_NREM_trans_freq_Hz	Hour 2 - Average slow wave transition frequency (Hz) in NREM stage (N1, N2, N3).
ADN	clock_h2_R_trans_freq_Hz	Hour 2 - Average slow wave transition frequency (Hz) in REM stage.
ADO	clock_h2_trans_freq_Hz	Hour 2 - Average slow wave transition frequency (Hz) in all stages.
ADP	clock_h3_valid_min	Hour 3 - Valid (no artifact) duration (min) available for detection minus the REM periods if excluded.
ADQ	clock_h3_N1_valid_min	Hour 3 - Valid (no artifact) duration (min) in N1 stage available for detection minus the REM periods if excluded.
ADR	clock_h3_N2_valid_min	Hour 3 - Valid (no artifact) duration (min) in N2 stage available for detection minus the REM periods if excluded.
ADS	clock_h3_N3_valid_min	Hour 3 - Valid (no artifact) duration (min) in N3 stage available for detection minus the REM periods if excluded.
ADT	clock_h3_N2N3_valid_min	Hour 3 - Valid (no artifact) duration (min) in N2 and N3 stage available for detection minus the REM periods if excluded.
ADU	clock_h3_NREM_valid_min	Hour 3 - Valid (no artifact) duration (min) in NREM stage (N1, N2, N3) available for detection minus the REM periods if excluded.
ADV	clock_h3_R_valid_min	Hour 3 - Valid (no artifact) duration (min) in REM stage available for detection.
ADW	clock_h3_min	Hour 3 duration (min) minus the REM periods if excluded.
ADX	clock_h3_N1_sw_count	Hour 3 - Slow wave count in N1 stage.
ADY	clock_h3_N2_sw_count	Hour 3 - Slow wave count in N2 stage.
ADZ	clock_h3_N3_sw_count	Hour 3 - Slow wave count in N3 stage.
AEA	clock_h3_N2N3_sw_count	Hour 3 - Slow wave count in N2 and N3 stage.
AEB	clock_h3_NREM_sw_count	Hour 3 - Slow wave count in NREM stage (N1, N2, N3).
AEC	clock_h3_R_sw_count	Hour 3 - Slow wave count in REM stage.
AED	clock_h3_sw_count	Hour 3 - Slow wave count in all stages.
AEE	clock_h3_N1_sw_sec	Hour 3 - Average slow wave duration (s) in N1 stage.
AEF	clock_h3_N2_sw_sec	Hour 3 - Average slow wave duration (s) in N2 stage.
AEG	clock_h3_N3_sw_sec	Hour 3 - Average slow wave duration (s) in N3 stage.
AEH	clock_h3_N2N3_sw_sec	Hour 3 - Average slow wave duration (s) in N2 and N3 stage.
AEI	clock_h3_NREM_sw_sec	Hour 3 - Average slow wave duration (s) in NREM stage (N1, N2, N3).
AEJ	clock_h3_R_sw_sec	Hour 3 - Average slow wave duration (s) in REM stage.
AEK	clock_h3_sw_sec	Hour 3 - Average slow wave duration (s) in all stages.
AEL	clock_h3_N1_pkpk_amp_uV	Hour 3 - Average slow wave peak-to-peak amplitude (µV) in N1 stage.
AEM	clock_h3_N2_pkpk_amp_uV	Hour 3 - Average slow wave peak-to-peak amplitude (µV) in N2 stage.
AEN	clock_h3_N3_pkpk_amp_uV	Hour 3 - Average slow wave peak-to-peak amplitude (µV) in N3 stage.
AEO	clock_h3_N2N3_pkpk_amp_uV	Hour 3 - Average slow wave peak-to-peak amplitude (µV) in N2 and N3 stage.
AEP	clock_h3_NREM_pkpk_amp_uV	Hour 3 - Average slow wave peak-to-peak amplitude (µV) in NREM stage (N1, N2, N3).
AEQ	clock_h3_R_pkpk_amp_uV	Hour 3 - Average slow wave peak-to-peak amplitude (µV) in REM stage.
AER	clock_h3_pkpk_amp_uV	Hour 3 - Average slow wave peak-to-peak amplitude (µV) in all stages.
AES	clock_h3_N1_freq_Hz	Hour 3 - Average slow wave frequency (Hz) in N1 stage.
AET	clock_h3_N2_freq_Hz	Hour 3 - Average slow wave frequency (Hz) in N2 stage.
AEU	clock_h3_N3_freq_Hz	Hour 3 - Average slow wave frequency (Hz) in N3 stage.
AEV	clock_h3_N2N3_freq_Hz	Hour 3 - Average slow wave frequency (Hz) in N2 and N3 stage.
AEW	clock_h3_NREM_freq_Hz	Hour 3 - Average slow wave frequency (Hz) in NREM stage (N1, N2, N3).
AEX	clock_h3_R_freq_Hz	Hour 3 - Average slow wave frequency (Hz) in REM stage.
AEY	clock_h3_freq_Hz	Hour 3 - Average slow wave frequency (Hz) in all stages.
AEZ	clock_h3_N1_neg_amp_uV	Hour 3 - Average slow wave negative amplitude (µV) in N1 stage.
AFA	clock_h3_N2_neg_amp_uV	Hour 3 - Average slow wave negative amplitude (µV) in N2 stage.
AFB	clock_h3_N3_neg_amp_uV	Hour 3 - Average slow wave negative amplitude (µV) in N3 stage.
AFC	clock_h3_N2N3_neg_amp_uV	Hour 3 - Average slow wave negative amplitude (µV) in N2 and N3 stage.
AFD	clock_h3_NREM_neg_amp_uV	Hour 3 - Average slow wave negative amplitude (µV) in NREM stage (N1, N2, N3).
AFE	clock_h3_R_neg_amp_uV	Hour 3 - Average slow wave negative amplitude (µV) in REM stage.
AFF	clock_h3_neg_amp_uV	Hour 3 - Average slow wave negative amplitude (µV) in all stages.
AFG	clock_h3_N1_neg_sec	Hour 3 - Average slow wave negative duration (s) in N1 stage.
AFH	clock_h3_N2_neg_sec	Hour 3 - Average slow wave negative duration (s) in N2 stage.
AFI	clock_h3_N3_neg_sec	Hour 3 - Average slow wave negative duration (s) in N3 stage.
AFJ	clock_h3_N2N3_neg_sec	Hour 3 - Average slow wave negative duration (s) in N2 and N3 stage.
AFK	clock_h3_NREM_neg_sec	Hour 3 - Average slow wave negative duration (s) in NREM stage (N1, N2, N3).
AFL	clock_h3_R_neg_sec	Hour 3 - Average slow wave negative duration (s) in REM stage.
AFM	clock_h3_neg_sec	Hour 3 - Average slow wave negative duration (s) in all stages.
AFN	clock_h3_N1_pos_sec	Hour 3 - Average slow wave positive duration (s) in N1 stage.
AFO	clock_h3_N2_pos_sec	Hour 3 - Average slow wave positive duration (s) in N2 stage.
AFP	clock_h3_N3_pos_sec	Hour 3 - Average slow wave positive duration (s) in N3 stage.
AFQ	clock_h3_N2N3_pos_sec	Hour 3 - Average slow wave positive duration (s) in N2 and N3 stage.
AFR	clock_h3_NREM_pos_sec	Hour 3 - Average slow wave positive duration (s) in NREM stage (N1, N2, N3).
AFS	clock_h3_R_pos_sec	Hour 3 - Average slow wave positive duration (s) in REM stage.
AFT	clock_h3_pos_sec	Hour 3 - Average slow wave positive duration (s) in all stages.
AFU	clock_h3_N1_slope_0_min	Hour 3 - Average slow wave slope (uV/s) from 0 to min of negative in N1 stage.
AFV	clock_h3_N2_slope_0_min	Hour 3 - Average slow wave slope (uV/s) from 0 to min of negative in N2 stage.
AFW	clock_h3_N3_slope_0_min	Hour 3 - Average slow wave slope (uV/s) from 0 to min of negative in N3 stage.
AFX	clock_h3_N2N3_slope_0_min	Hour 3 - Average slow wave slope (uV/s) from 0 to min of negative in N2 and N3 stage.
AFY	clock_h3_NREM_slope_0_min	Hour 3 - Average slow wave slope (uV/s) from 0 to min of negative in NREM stage (N1, N2, N3).
