A	filename	PSG filename
KB	cyc4_N3_dom_freq_Hz	Cycle 4 - Spindle dominant frequency (Hz) where spectral energy is maximum in N3 stage.
KC	cyc4_N2N3_dom_freq_Hz	Cycle 4 - Spindle dominant frequency (Hz) where spectral energy is maximum in N2 and N3 stage.
KD	cyc4_NREM_dom_freq_Hz	Cycle 4 - Spindle dominant frequency (Hz) where spectral energy is maximum in NREM stage (N1, N2, N3).
KE	cyc4_R_dom_freq_Hz	Cycle 4 - Spindle dominant frequency (Hz) where spectral energy is maximum in REM stage.
KF	cyc4_dom_freq_Hz	Cycle 4 - Spindle dominant frequency (Hz) where spectral energy is maximum in all stages.
KG	cyc4_N1_avg_freq_Hz	Cycle 4 - Spindle average frequency (Hz) counting peaks in N1 stage.
KH	cyc4_N2_avg_freq_Hz	Cycle 4 - Spindle average frequency (Hz) counting peaks in N2 stage.
KI	cyc4_N3_avg_freq_Hz	Cycle 4 - Spindle average frequency (Hz) counting peaks in N3 stage.
KJ	cyc4_N2N3_avg_freq_Hz	Cycle 4 - Spindle average frequency (Hz) counting peaks in N2 and N3 stage.
KK	cyc4_NREM_avg_freq_Hz	Cycle 4 - Spindle average frequency (Hz) counting peaks in NREM stage (N1, N2, N3).
KL	cyc4_R_avg_freq_Hz	Cycle 4 - Spindle average frequency (Hz) counting peaks in REM stage.
KM	cyc4_avg_freq_Hz	Cycle 4 - Spindle average frequency (Hz) counting peaks in all stages.
KN	cyc4_N1_amp_pkpk_uV	Cycle 4 - Average peak-to-peak amplitude (µV) in N1 stage.
KO	cyc4_N2_amp_pkpk_uV	Cycle 4 - Average peak-to-peak amplitude (µV) in N2 stage.
KP	cyc4_N3_amp_pkpk_uV	Cycle 4 - Average peak-to-peak amplitude (µV) in N3 stage.
KQ	cyc4_N2N3_amp_pkpk_uV	Cycle 4 - Average peak-to-peak amplitude (µV) in N2 and N3 stage.
KR	cyc4_NREM_amp_pkpk_uV	Cycle 4 - Average peak-to-peak amplitude (µV) in NREM stage (N1, N2, N3).
KS	cyc4_R_amp_pkpk_uV	Cycle 4 - Average peak-to-peak amplitude (µV) in REM stage.
KT	cyc4_amp_pkpk_uV	Cycle 4 - Average peak-to-peak amplitude (µV) in all stages
KU	cyc4_N1_amp_rms_uV	Cycle 4 - Average rms amplitude (µV) in N1 stage.
KV	cyc4_N2_amp_rms_uV	Cycle 4 - Average rms amplitude (µV) in N2 stage.
KW	cyc4_N3_amp_rms_uV	Cycle 4 - Average rms amplitude (µV) in N3 stage.
KX	cyc4_N2N3_amp_rms_uV	Cycle 4 - Average rms amplitude (µV) in N2 and N3 stage.
KY	cyc4_NREM_amp_rms_uV	Cycle 4 - Average rms amplitude (µV) in NREM stage (N1, N2, N3).
KZ	cyc4_R_amp_rms_uV	Cycle 4 - Average rms amplitude (µV) in REM stage.
LA	cyc4_amp_rms_uV	Cycle 4 - Average rms (Root Mean Square) amplitude (µV) in all stages
LB	cyc5_valid_min	Cycle 5 - Valid (no artifact) duration (min) available for detection minus the REM periods if excluded.
LC	cyc5_N1_valid_min	Cycle 5 - Valid (no artifact) duration (min) in N1 stage available for detection minus the REM periods if excluded.
LD	cyc5_N2_valid_min	Cycle 5 - Valid (no artifact) duration (min) in N2 stage available for detection minus the REM periods if excluded.
LE	cyc5_N3_valid_min	Cycle 5 - Valid (no artifact) duration (min) in N3 stage available for detection minus the REM periods if excluded.
LF	cyc5_N2N3_valid_min	Cycle 5 - Valid (no artifact) duration (min) in N2 and N3 stage available for detection minus the REM periods if excluded.
LG	cyc5_NREM_valid_min	Cycle 5 - Valid (no artifact) duration (min) in NREM stage (N1, N2, N3) available for detection minus the REM periods if excluded.
LH	cyc5_R_valid_min	Cycle 5 - Valid (no artifact) duration (min) in REM stage available for detection.
LI	cyc5_min	Cycle 5 duration (min) minus the REM periods if excluded.
LJ	cyc5_N1_spindle_count	Cycle 5 - Sleep spindle count in N1 stage.
LK	cyc5_N2_spindle_count	Cycle 5 - Sleep spindle count in N2 stage.
LL	cyc5_N3_spindle_count	Cycle 5 - Sleep spindle count in N3 stage.
LM	cyc5_N2N3_spindle_count	Cycle 5 - Sleep spindle count in N2 and N3 stage.
LN	cyc5_NREM_spindle_count	Cycle 5 - Sleep spindle count in NREM stage (N1, N2, N3).
LO	cyc5_R_spindle_count	Cycle 5 - Sleep spindle count in REM stage.
LP	cyc5_spindle_count	Cycle 5 - Sleep spindle count in all stages.
LQ	cyc5_N1_density	Cycle 5 - Spindle density (count/min) in N1 stage.
LR	cyc5_N2_density	Cycle 5 - Spindle density (count/min) in N2 stage.
LS	cyc5_N3_density	Cycle 5 - Spindle density (count/min) in N3 stage.
LT	cyc5_N2N3_density	Cycle 5 - Spindle density (count/min) in N2 and N3 stage.
LU	cyc5_NREM_density	Cycle 5 - Spindle density (count/min) in NREM stage (N1, N2, N3).
LV	cyc5_R_density	Cycle 5 - Spindle density (count/min) in REM stage.
LW	cyc5_density	Cycle 5 - Spindle density (count/min) in all stages.
LX	cyc5_N1_spindle_sec	Cycle 5 - Average spindle duration (s) in N1 stage.
LY	cyc5_N2_spindle_sec	Cycle 5 - Average spindle duration (s) in N2 stage.
LZ	cyc5_N3_spindle_sec	Cycle 5 - Average spindle duration (s) in N3 stage.
MA	cyc5_N2N3_spindle_sec	Cycle 5 - Average spindle duration (s) in N2 and N3 stage.
MB	cyc5_NREM_spindle_sec	Cycle 5 - Average spindle duration (s) in NREM stage (N1, N2, N3).
MC	cyc5_R_spindle_sec	Cycle 5 - Average spindle duration (s) in REM stage.
MD	cyc5_spindle_sec	Cycle 5 - Average spindle duration (s) in all stages.
ME	cyc5_N1_dom_freq_Hz	Cycle 5 - Spindle dominant frequency (Hz) where spectral energy is maximum in N1 stage.
MF	cyc5_N2_dom_freq_Hz	Cycle 5 - Spindle dominant frequency (Hz) where spectral energy is maximum in N2 stage.
MG	cyc5_N3_dom_freq_Hz	Cycle 5 - Spindle dominant frequency (Hz) where spectral energy is maximum in N3 stage.
MH	cyc5_N2N3_dom_freq_Hz	Cycle 5 - Spindle dominant frequency (Hz) where spectral energy is maximum in N2 and N3 stage.
MI	cyc5_NREM_dom_freq_Hz	Cycle 5 - Spindle dominant frequency (Hz) where spectral energy is maximum in NREM stage (N1, N2, N3).
MJ	cyc5_R_dom_freq_Hz	Cycle 5 - Spindle dominant frequency (Hz) where spectral energy is maximum in REM stage.
MK	cyc5_dom_freq_Hz	Cycle 5 - Spindle dominant frequency (Hz) where spectral energy is maximum in all stages.
ML	cyc5_N1_avg_freq_Hz	Cycle 5 - Spindle average frequency (Hz) counting peaks in N1 stage.
MM	cyc5_N2_avg_freq_Hz	Cycle 5 - Spindle average frequency (Hz) counting peaks in N2 stage.
MN	cyc5_N3_avg_freq_Hz	Cycle 5 - Spindle average frequency (Hz) counting peaks in N3 stage.
MO	cyc5_N2N3_avg_freq_Hz	Cycle 5 - Spindle average frequency (Hz) counting peaks in N2 and N3 stage.
MP	cyc5_NREM_avg_freq_Hz	Cycle 5 - Spindle average frequency (Hz) counting peaks in NREM stage (N1, N2, N3).
MQ	cyc5_R_avg_freq_Hz	Cycle 5 - Spindle average frequency (Hz) counting peaks in REM stage.
MR	cyc5_avg_freq_Hz	Cycle 5 - Spindle average frequency (Hz) counting peaks in all stages.
MS	cyc5_N1_amp_pkpk_uV	Cycle 5 - Average peak-to-peak amplitude (µV) in N1 stage.
MT	cyc5_N2_amp_pkpk_uV	Cycle 5 - Average peak-to-peak amplitude (µV) in N2 stage.
MU	cyc5_N3_amp_pkpk_uV	Cycle 5 - Average peak-to-peak amplitude (µV) in N3 stage.
MV	cyc5_N2N3_amp_pkpk_uV	Cycle 5 - Average peak-to-peak amplitude (µV) in N2 and N3 stage.
MW	cyc5_NREM_amp_pkpk_uV	Cycle 5 - Average peak-to-peak amplitude (µV) in NREM stage (N1, N2, N3).
MX	cyc5_R_amp_pkpk_uV	Cycle 5 - Average peak-to-peak amplitude (µV) in REM stage.
MY	cyc5_amp_pkpk_uV	Cycle 5 - Average peak-to-peak amplitude (µV) in all stages
MZ	cyc5_N1_amp_rms_uV	Cycle 5 - Average rms amplitude (µV) in N1 stage.
NA	cyc5_N2_amp_rms_uV	Cycle 5 - Average rms amplitude (µV) in N2 stage.
NB	cyc5_N3_amp_rms_uV	Cycle 5 - Average rms amplitude (µV) in N3 stage.
NC	cyc5_N2N3_amp_rms_uV	Cycle 5 - Average rms amplitude (µV) in N2 and N3 stage.
ND	cyc5_NREM_amp_rms_uV	Cycle 5 - Average rms amplitude (µV) in NREM stage (N1, N2, N3).
NE	cyc5_R_amp_rms_uV	Cycle 5 - Average rms amplitude (µV) in REM stage.
NF	cyc5_amp_rms_uV	Cycle 5 - Average rms (Root Mean Square) amplitude (µV) in all stages
NG	cyc6_valid_min	Cycle 6 - Valid (no artifact) duration (min) available for detection minus the REM periods if excluded.
NH	cyc6_N1_valid_min	Cycle 6 - Valid (no artifact) duration (min) in N1 stage available for detection minus the REM periods if excluded.
NI	cyc6_N2_valid_min	Cycle 6 - Valid (no artifact) duration (min) in N2 stage available for detection minus the REM periods if excluded.
NJ	cyc6_N3_valid_min	Cycle 6 - Valid (no artifact) duration (min) in N3 stage available for detection minus the REM periods if excluded.
NK	cyc6_N2N3_valid_min	Cycle 6 - Valid (no artifact) duration (min) in N2 and N3 stage available for detection minus the REM periods if excluded.
NL	cyc6_NREM_valid_min	Cycle 6 - Valid (no artifact) duration (min) in NREM stage (N1, N2, N3) available for detection minus the REM periods if excluded.
NM	cyc6_R_valid_min	Cycle 6 - Valid (no artifact) duration (min) in REM stage available for detection.
NN	cyc6_min	Cycle 6 duration (min) minus the REM periods if excluded.
NO	cyc6_N1_spindle_count	Cycle 6 - Sleep spindle count in N1 stage.
NP	cyc6_N2_spindle_count	Cycle 6 - Sleep spindle count in N2 stage.
NQ	cyc6_N3_spindle_count	Cycle 6 - Sleep spindle count in N3 stage.
NR	cyc6_N2N3_spindle_count	Cycle 6 - Sleep spindle count in N2 and N3 stage.
NS	cyc6_NREM_spindle_count	Cycle 6 - Sleep spindle count in NREM stage (N1, N2, N3).
NT	cyc6_R_spindle_count	Cycle 6 - Sleep spindle count in REM stage.
NU	cyc6_spindle_count	Cycle 6 - Sleep spindle count in all stages.
NV	cyc6_N1_density	Cycle 6 - Spindle density (count/min) in N1 stage.
NW	cyc6_N2_density	Cycle 6 - Spindle density (count/min) in N2 stage.
NX	cyc6_N3_density	Cycle 6 - Spindle density (count/min) in N3 stage.
NY	cyc6_N2N3_density	Cycle 6 - Spindle density (count/min) in N2 and N3 stage.
NZ	cyc6_NREM_density	Cycle 6 - Spindle density (count/min) in NREM stage (N1, N2, N3).
OA	cyc6_R_density	Cycle 6 - Spindle density (count/min) in REM stage.
OB	cyc6_density	Cycle 6 - Spindle density (count/min) in all stages.
OC	cyc6_N1_spindle_sec	Cycle 6 - Average spindle duration (s) in N1 stage.
OD	cyc6_N2_spindle_sec	Cycle 6 - Average spindle duration (s) in N2 stage.
OE	cyc6_N3_spindle_sec	Cycle 6 - Average spindle duration (s) in N3 stage.
OF	cyc6_N2N3_spindle_sec	Cycle 6 - Average spindle duration (s) in N2 and N3 stage.
OG	cyc6_NREM_spindle_sec	Cycle 6 - Average spindle duration (s) in NREM stage (N1, N2, N3).
OH	cyc6_R_spindle_sec	Cycle 6 - Average spindle duration (s) in REM stage.
OI	cyc6_spindle_sec	Cycle 6 - Average spindle duration (s) in all stages.
OJ	cyc6_N1_dom_freq_Hz	Cycle 6 - Spindle dominant frequency (Hz) where spectral energy is maximum in N1 stage.
OK	cyc6_N2_dom_freq_Hz	Cycle 6 - Spindle dominant frequency (Hz) where spectral energy is maximum in N2 stage.
OL	cyc6_N3_dom_freq_Hz	Cycle 6 - Spindle dominant frequency (Hz) where spectral energy is maximum in N3 stage.
OM	cyc6_N2N3_dom_freq_Hz	Cycle 6 - Spindle dominant frequency (Hz) where spectral energy is maximum in N2 and N3 stage.
ON	cyc6_NREM_dom_freq_Hz	Cycle 6 - Spindle dominant frequency (Hz) where spectral energy is maximum in NREM stage (N1, N2, N3).
OO	cyc6_R_dom_freq_Hz	Cycle 6 - Spindle dominant frequency (Hz) where spectral energy is maximum in REM stage.
OP	cyc6_dom_freq_Hz	Cycle 6 - Spindle dominant frequency (Hz) where spectral energy is maximum in all stages.
OQ	cyc6_N1_avg_freq_Hz	Cycle 6 - Spindle average frequency (Hz) counting peaks in N1 stage.
OR	cyc6_N2_avg_freq_Hz	Cycle 6 - Spindle average frequency (Hz) counting peaks in N2 stage.
OS	cyc6_N3_avg_freq_Hz	Cycle 6 - Spindle average frequency (Hz) counting peaks in N3 stage.
OT	cyc6_N2N3_avg_freq_Hz	Cycle 6 - Spindle average frequency (Hz) counting peaks in N2 and N3 stage.
OU	cyc6_NREM_avg_freq_Hz	Cycle 6 - Spindle average frequency (Hz) counting peaks in NREM stage (N1, N2, N3).
OV	cyc6_R_avg_freq_Hz	Cycle 6 - Spindle average frequency (Hz) counting peaks in REM stage.
OW	cyc6_avg_freq_Hz	Cycle 6 - Spindle average frequency (Hz) counting peaks in all stages.
OX	cyc6_N1_amp_pkpk_uV	Cycle 6 - Average peak-to-peak amplitude (µV) in N1 stage.
OY	cyc6_N2_amp_pkpk_uV	Cycle 6 - Average peak-to-peak amplitude (µV) in N2 stage.
OZ	cyc6_N3_amp_pkpk_uV	Cycle 6 - Average peak-to-peak amplitude (µV) in N3 stage.
PA	cyc6_N2N3_amp_pkpk_uV	Cycle 6 - Average peak-to-peak amplitude (µV) in N2 and N3 stage.
PB	cyc6_NREM_amp_pkpk_uV	Cycle 6 - Average peak-to-peak amplitude (µV) in NREM stage (N1, N2, N3).
PC	cyc6_R_amp_pkpk_uV	Cycle 6 - Average peak-to-peak amplitude (µV) in REM stage.
PD	cyc6_amp_pkpk_uV	Cycle 6 - Average peak-to-peak amplitude (µV) in all stages
PE	cyc6_N1_amp_rms_uV	Cycle 6 - Average rms amplitude (µV) in N1 stage.
PF	cyc6_N2_amp_rms_uV	Cycle 6 - Average rms amplitude (µV) in N2 stage.
PG	cyc6_N3_amp_rms_uV	Cycle 6 - Average rms amplitude (µV) in N3 stage.
PH	cyc6_N2N3_amp_rms_uV	Cycle 6 - Average rms amplitude (µV) in N2 and N3 stage.
PI	cyc6_NREM_amp_rms_uV	Cycle 6 - Average rms amplitude (µV) in NREM stage (N1, N2, N3).
PJ	cyc6_R_amp_rms_uV	Cycle 6 - Average rms amplitude (µV) in REM stage.
PK	cyc6_amp_rms_uV	Cycle 6 - Average rms (Root Mean Square) amplitude (µV) in all stages
PL	clock_h1_valid_min	Hour 1 - Valid (no artifact) duration (min) available for detection minus the REM periods if excluded.
PM	clock_h1_N1_valid_min	Hour 1 - Valid (no artifact) duration (min) in N1 stage available for detection minus the REM periods if excluded.
PN	clock_h1_N2_valid_min	Hour 1 - Valid (no artifact) duration (min) in N2 stage available for detection minus the REM periods if excluded.
PO	clock_h1_N3_valid_min	Hour 1 - Valid (no artifact) duration (min) in N3 stage available for detection minus the REM periods if excluded.
PP	clock_h1_N2N3_valid_min	Hour 1 - Valid (no artifact) duration (min) in N2 and N3 stage available for detection minus the REM periods if excluded.
PQ	clock_h1_NREM_valid_min	Hour 1 - Valid (no artifact) duration (min) in NREM stage (N1, N2, N3) available for detection minus the REM periods if excluded.
PR	clock_h1_R_valid_min	Hour 1 - Valid (no artifact) duration (min) in REM stage available for detection.
PS	clock_h1_min	Hour 1 duration (min) minus the REM periods if excluded.
PT	clock_h1_N1_spindle_count	Hour 1 - Sleep spindle count in N1 stage.
PU	clock_h1_N2_spindle_count	Hour 1 - Sleep spindle count in N2 stage.
PV	clock_h1_N3_spindle_count	Hour 1 - Sleep spindle count in N3 stage.
PW	clock_h1_N2N3_spindle_count	Hour 1 - Sleep spindle count in N2 and N3 stage.
PX	clock_h1_NREM_spindle_count	Hour 1 - Sleep spindle count in NREM stage (N1, N2, N3).
PY	clock_h1_R_spindle_count	Hour 1 - Sleep spindle count in REM stage.
PZ	clock_h1_spindle_count	Hour 1 - Sleep spindle count in all stages.
QA	clock_h1_N1_density	Hour 1 - Spindle density (count/min) in N1 stage.
QB	clock_h1_N2_density	Hour 1 - Spindle density (count/min) in N2 stage.
QC	clock_h1_N3_density	Hour 1 - Spindle density (count/min) in N3 stage.
QD	clock_h1_N2N3_density	Hour 1 - Spindle density (count/min) in N2 and N3 stage.
QE	clock_h1_NREM_density	Hour 1 - Spindle density (count/min) in NREM stage (N1, N2, N3).
QF	clock_h1_R_density	Hour 1 - Spindle density (count/min) in REM stage.
QG	clock_h1_density	Hour 1 - Spindle density (count/min) in all stages.
QH	clock_h1_N1_spindle_sec	Hour 1 - Average spindle duration (s) in N1 stage.
QI	clock_h1_N2_spindle_sec	Hour 1 - Average spindle duration (s) in N2 stage.
QJ	clock_h1_N3_spindle_sec	Hour 1 - Average spindle duration (s) in N3 stage.
QK	clock_h1_N2N3_spindle_sec	Hour 1 - Average spindle duration (s) in N2 and N3 stage.
QL	clock_h1_NREM_spindle_sec	Hour 1 - Average spindle duration (s) in NREM stage (N1, N2, N3).
QM	clock_h1_R_spindle_sec	Hour 1 - Average spindle duration (s) in REM stage.
QN	clock_h1_spindle_sec	Hour 1 - Average spindle duration (s) in all stages.
QO	clock_h1_N1_dom_freq_Hz	Hour 1 - Spindle dominant frequency (Hz) where spectral energy is maximum in N1 stage.
QP	clock_h1_N2_dom_freq_Hz	Hour 1 - Spindle dominant frequency (Hz) where spectral energy is maximum in N2 stage.
QQ	clock_h1_N3_dom_freq_Hz	Hour 1 - Spindle dominant frequency (Hz) where spectral energy is maximum in N3 stage.
QR	clock_h1_N2N3_dom_freq_Hz	Hour 1 - Spindle dominant frequency (Hz) where spectral energy is maximum in N2 and N3 stage.
QS	clock_h1_NREM_dom_freq_Hz	Hour 1 - Spindle dominant frequency (Hz) where spectral energy is maximum in NREM stage (N1, N2, N3).
QT	clock_h1_R_dom_freq_Hz	Hour 1 - Spindle dominant frequency (Hz) where spectral energy is maximum in REM stage.
QU	clock_h1_dom_freq_Hz	Hour 1 - Spindle dominant frequency (Hz) where spectral energy is maximum in all stages.
QV	clock_h1_N1_avg_freq_Hz	Hour 1 - Spindle average frequency (Hz) counting peaks in N1 stage.
QW	clock_h1_N2_avg_freq_Hz	Hour 1 - Spindle average frequency (Hz) counting peaks in N2 stage.
QX	clock_h1_N3_avg_freq_Hz	Hour 1 - Spindle average frequency (Hz) counting peaks in N3 stage.
QY	clock_h1_N2N3_avg_freq_Hz	Hour 1 - Spindle average frequency (Hz) counting peaks in N2 and N3 stage.
QZ	clock_h1_NREM_avg_freq_Hz	Hour 1 - Spindle average frequency (Hz) counting peaks in NREM stage (N1, N2, N3).
RA	clock_h1_R_avg_freq_Hz	Hour 1 - Spindle average frequency (Hz) counting peaks in REM stage.
RB	clock_h1_avg_freq_Hz	Hour 1 - Spindle average frequency (Hz) counting peaks in all stages.
RC	clock_h1_N1_amp_pkpk_uV	Hour 1 - Average peak-to-peak amplitude (µV) in N1 stage.
RD	clock_h1_N2_amp_pkpk_uV	Hour 1 - Average peak-to-peak amplitude (µV) in N2 stage.
RE	clock_h1_N3_amp_pkpk_uV	Hour 1 - Average peak-to-peak amplitude (µV) in N3 stage.
RF	clock_h1_N2N3_amp_pkpk_uV	Hour 1 - Average peak-to-peak amplitude (µV) in N2 and N3 stage.
RG	clock_h1_NREM_amp_pkpk_uV	Hour 1 - Average peak-to-peak amplitude (µV) in NREM stage (N1, N2, N3).
RH	clock_h1_R_amp_pkpk_uV	Hour 1 - Average peak-to-peak amplitude (µV) in REM stage.
RI	clock_h1_amp_pkpk_uV	Hour 1 - Average peak-to-peak amplitude (µV) in all stages
RJ	clock_h1_N1_amp_rms_uV	Hour 1 - Average rms amplitude (µV) in N1 stage.
RK	clock_h1_N2_amp_rms_uV	Hour 1 - Average rms amplitude (µV) in N2 stage.
RL	clock_h1_N3_amp_rms_uV	Hour 1 - Average rms amplitude (µV) in N3 stage.
RM	clock_h1_N2N3_amp_rms_uV	Hour 1 - Average rms amplitude (µV) in N2 and N3 stage.
RN	clock_h1_NREM_amp_rms_uV	Hour 1 - Average rms amplitude (µV) in NREM stage (N1, N2, N3).
RO	clock_h1_R_amp_rms_uV	Hour 1 - Average rms amplitude (µV) in REM stage.
RP	clock_h1_amp_rms_uV	Hour 1 - Average rms (Root Mean Square) amplitude (µV) in all stages
RQ	clock_h2_valid_min	Hour 2 - Valid (no artifact) duration (min) available for detection minus the REM periods if excluded.
RR	clock_h2_N1_valid_min	Hour 2 - Valid (no artifact) duration (min) in N1 stage available for detection minus the REM periods if excluded.
RS	clock_h2_N2_valid_min	Hour 2 - Valid (no artifact) duration (min) in N2 stage available for detection minus the REM periods if excluded.
RT	clock_h2_N3_valid_min	Hour 2 - Valid (no artifact) duration (min) in N3 stage available for detection minus the REM periods if excluded.
RU	clock_h2_N2N3_valid_min	Hour 2 - Valid (no artifact) duration (min) in N2 and N3 stage available for detection minus the REM periods if excluded.
RV	clock_h2_NREM_valid_min	Hour 2 - Valid (no artifact) duration (min) in NREM stage (N1, N2, N3) available for detection minus the REM periods if excluded.
RW	clock_h2_R_valid_min	Hour 2 - Valid (no artifact) duration (min) in REM stage available for detection.
RX	clock_h2_min	Hour 2 duration (min) minus the REM periods if excluded.
RY	clock_h2_N1_spindle_count	Hour 2 - Sleep spindle count in N1 stage.
RZ	clock_h2_N2_spindle_count	Hour 2 - Sleep spindle count in N2 stage.
SA	clock_h2_N3_spindle_count	Hour 2 - Sleep spindle count in N3 stage.
SB	clock_h2_N2N3_spindle_count	Hour 2 - Sleep spindle count in N2 and N3 stage.
SC	clock_h2_NREM_spindle_count	Hour 2 - Sleep spindle count in NREM stage (N1, N2, N3).
SD	clock_h2_R_spindle_count	Hour 2 - Sleep spindle count in REM stage.
SE	clock_h2_spindle_count	Hour 2 - Sleep spindle count in all stages.
SF	clock_h2_N1_density	Hour 2 - Spindle density (count/min) in N1 stage.
SG	clock_h2_N2_density	Hour 2 - Spindle density (count/min) in N2 stage.
SH	clock_h2_N3_density	Hour 2 - Spindle density (count/min) in N3 stage.
SI	clock_h2_N2N3_density	Hour 2 - Spindle density (count/min) in N2 and N3 stage.
SJ	clock_h2_NREM_density	Hour 2 - Spindle density (count/min) in NREM stage (N1, N2, N3).
SK	clock_h2_R_density	Hour 2 - Spindle density (count/min) in REM stage.
SL	clock_h2_density	Hour 2 - Spindle density (count/min) in all stages.
SM	clock_h2_N1_spindle_sec	Hour 2 - Average spindle duration (s) in N1 stage.
SN	clock_h2_N2_spindle_sec	Hour 2 - Average spindle duration (s) in N2 stage.
SO	clock_h2_N3_spindle_sec	Hour 2 - Average spindle duration (s) in N3 stage.
SP	clock_h2_N2N3_spindle_sec	Hour 2 - Average spindle duration (s) in N2 and N3 stage.
SQ	clock_h2_NREM_spindle_sec	Hour 2 - Average spindle duration (s) in NREM stage (N1, N2, N3).
SR	clock_h2_R_spindle_sec	Hour 2 - Average spindle duration (s) in REM stage.
SS	clock_h2_spindle_sec	Hour 2 - Average spindle duration (s) in all stages.
ST	clock_h2_N1_dom_freq_Hz	Hour 2 - Spindle dominant frequency (Hz) where spectral energy is maximum in N1 stage.
SU	clock_h2_N2_dom_freq_Hz	Hour 2 - Spindle dominant frequency (Hz) where spectral energy is maximum in N2 stage.
SV	clock_h2_N3_dom_freq_Hz	Hour 2 - Spindle dominant frequency (Hz) where spectral energy is maximum in N3 stage.
SW	clock_h2_N2N3_dom_freq_Hz	Hour 2 - Spindle dominant frequency (Hz) where spectral energy is maximum in N2 and N3 stage.
SX	clock_h2_NREM_dom_freq_Hz	Hour 2 - Spindle dominant frequency (Hz) where spectral energy is maximum in NREM stage (N1, N2, N3).
SY	clock_h2_R_dom_freq_Hz	Hour 2 - Spindle dominant frequency (Hz) where spectral energy is maximum in REM stage.
SZ	clock_h2_dom_freq_Hz	Hour 2 - Spindle dominant frequency (Hz) where spectral energy is maximum in all stages.
TA	clock_h2_N1_avg_freq_Hz	Hour 2 - Spindle average frequency (Hz) counting peaks in N1 stage.
TB	clock_h2_N2_avg_freq_Hz	Hour 2 - Spindle average frequency (Hz) counting peaks in N2 stage.
TC	clock_h2_N3_avg_freq_Hz	Hour 2 - Spindle average frequency (Hz) counting peaks in N3 stage.
TD	clock_h2_N2N3_avg_freq_Hz	Hour 2 - Spindle average frequency (Hz) counting peaks in N2 and N3 stage.
TE	clock_h2_NREM_avg_freq_Hz	Hour 2 - Spindle average frequency (Hz) counting peaks in NREM stage (N1, N2, N3).
TF	clock_h2_R_avg_freq_Hz	Hour 2 - Spindle average frequency (Hz) counting peaks in REM stage.
TG	clock_h2_avg_freq_Hz	Hour 2 - Spindle average frequency (Hz) counting peaks in all stages.
TH	clock_h2_N1_amp_pkpk_uV	Hour 2 - Average peak-to-peak amplitude (µV) in N1 stage.
TI	clock_h2_N2_amp_pkpk_uV	Hour 2 - Average peak-to-peak amplitude (µV) in N2 stage.
TJ	clock_h2_N3_amp_pkpk_uV	Hour 2 - Average peak-to-peak amplitude (µV) in N3 stage.
TK	clock_h2_N2N3_amp_pkpk_uV	Hour 2 - Average peak-to-peak amplitude (µV) in N2 and N3 stage.
TL	clock_h2_NREM_amp_pkpk_uV	Hour 2 - Average peak-to-peak amplitude (µV) in NREM stage (N1, N2, N3).
TM	clock_h2_R_amp_pkpk_uV	Hour 2 - Average peak-to-peak amplitude (µV) in REM stage.
TN	clock_h2_amp_pkpk_uV	Hour 2 - Average peak-to-peak amplitude (µV) in all stages
TO	clock_h2_N1_amp_rms_uV	Hour 2 - Average rms amplitude (µV) in N1 stage.
TP	clock_h2_N2_amp_rms_uV	Hour 2 - Average rms amplitude (µV) in N2 stage.
TQ	clock_h2_N3_amp_rms_uV	Hour 2 - Average rms amplitude (µV) in N3 stage.
TR	clock_h2_N2N3_amp_rms_uV	Hour 2 - Average rms amplitude (µV) in N2 and N3 stage.
TS	clock_h2_NREM_amp_rms_uV	Hour 2 - Average rms amplitude (µV) in NREM stage (N1, N2, N3).
TT	clock_h2_R_amp_rms_uV	Hour 2 - Average rms amplitude (µV) in REM stage.
TU	clock_h2_amp_rms_uV	Hour 2 - Average rms (Root Mean Square) amplitude (µV) in all stages
TV	clock_h3_valid_min	Hour 3 - Valid (no artifact) duration (min) available for detection minus the REM periods if excluded.
TW	clock_h3_N1_valid_min	Hour 3 - Valid (no artifact) duration (min) in N1 stage available for detection minus the REM periods if excluded.
TX	clock_h3_N2_valid_min	Hour 3 - Valid (no artifact) duration (min) in N2 stage available for detection minus the REM periods if excluded.
TY	clock_h3_N3_valid_min	Hour 3 - Valid (no artifact) duration (min) in N3 stage available for detection minus the REM periods if excluded.
TZ	clock_h3_N2N3_valid_min	Hour 3 - Valid (no artifact) duration (min) in N2 and N3 stage available for detection minus the REM periods if excluded.
UA	clock_h3_NREM_valid_min	Hour 3 - Valid (no artifact) duration (min) in NREM stage (N1, N2, N3) available for detection minus the REM periods if excluded.
UB	clock_h3_R_valid_min	Hour 3 - Valid (no artifact) duration (min) in REM stage available for detection.
UC	clock_h3_min	Hour 3 duration (min) minus the REM periods if excluded.
UD	clock_h3_N1_spindle_count	Hour 3 - Sleep spindle count in N1 stage.
UE	clock_h3_N2_spindle_count	Hour 3 - Sleep spindle count in N2 stage.
UF	clock_h3_N3_spindle_count	Hour 3 - Sleep spindle count in N3 stage.
UG	clock_h3_N2N3_spindle_count	Hour 3 - Sleep spindle count in N2 and N3 stage.
UH	clock_h3_NREM_spindle_count	Hour 3 - Sleep spindle count in NREM stage (N1, N2, N3).
UI	clock_h3_R_spindle_count	Hour 3 - Sleep spindle count in REM stage.
UJ	clock_h3_spindle_count	Hour 3 - Sleep spindle count in all stages.
