A	filename	PSG filename
BAS	stage_h6_N1_avg_freq_Hz	Stage Hour 6 - Spindle average frequency (Hz) counting peaks in N1 stage.
BAT	stage_h6_N2_avg_freq_Hz	Stage Hour 6 - Spindle average frequency (Hz) counting peaks in N2 stage.
BAU	stage_h6_N3_avg_freq_Hz	Stage Hour 6 - Spindle average frequency (Hz) counting peaks in N3 stage.
BAV	stage_h6_N2N3_avg_freq_Hz	Stage Hour 6 - Spindle average frequency (Hz) counting peaks in N2 and N3 stage.
BAW	stage_h6_NREM_avg_freq_Hz	Stage Hour 6 - Spindle average frequency (Hz) counting peaks in NREM stage (N1, N2, N3).
BAX	stage_h6_R_avg_freq_Hz	Stage Hour 6 - Spindle average frequency (Hz) counting peaks in REM stage.
BAY	stage_h6_avg_freq_Hz	Stage Hour 6 - Spindle average frequency (Hz) counting peaks in all stages.
BAZ	stage_h6_N1_amp_pkpk_uV	Stage Hour 6 - Average peak-to-peak amplitude (uV) in N1 stage.
BBA	stage_h6_N2_amp_pkpk_uV	Stage Hour 6 - Average peak-to-peak amplitude (uV) in N2 stage.
BBB	stage_h6_N3_amp_pkpk_uV	Stage Hour 6 - Average peak-to-peak amplitude (uV) in N3 stage.
BBC	stage_h6_N2N3_amp_pkpk_uV	Stage Hour 6 - Average peak-to-peak amplitude (uV) in N2 and N3 stage.
BBD	stage_h6_NREM_amp_pkpk_uV	Stage Hour 6 - Average peak-to-peak amplitude (uV) in NREM stage (N1, N2, N3).
BBE	stage_h6_R_amp_pkpk_uV	Stage Hour 6 - Average peak-to-peak amplitude (uV) in REM stage.
BBF	stage_h6_amp_pkpk_uV	Stage Hour 6 - Average peak-to-peak amplitude (uV) in all stages
BBG	stage_h6_N1_amp_rms_uV	Stage Hour 6 - Average rms amplitude (uV) in N1 stage.
BBH	stage_h6_N2_amp_rms_uV	Stage Hour 6 - Average rms amplitude (uV) in N2 stage.
BBI	stage_h6_N3_amp_rms_uV	Stage Hour 6 - Average rms amplitude (uV) in N3 stage.
BBJ	stage_h6_N2N3_amp_rms_uV	Stage Hour 6 - Average rms amplitude (uV) in N2 and N3 stage.
BBK	stage_h6_NREM_amp_rms_uV	Stage Hour 6 - Average rms amplitude (uV) in NREM stage (N1, N2, N3).
BBL	stage_h6_R_amp_rms_uV	Stage Hour 6 - Average rms amplitude (uV) in REM stage.
BBM	stage_h6_amp_rms_uV	Stage Hour 6 - Average rms (Root Mean Square) amplitude (uV) in all stages
BBN	stage_h6_N1_RSAI_uVsec	Stage Hour 6 - RMS Spindle Activity Index (sum of RMS amplitude x spindle duration) in N1 stage (uV sec).
BBO	stage_h6_N2_RSAI_uVsec	Stage Hour 6 - RMS Spindle Activity Index (sum of RMS amplitude x spindle duration) in N2 stage (uV sec).
BBP	stage_h6_N3_RSAI_uVsec	Stage Hour 6 - RMS Spindle Activity Index (sum of RMS amplitude x spindle duration) in N3 stage (uV sec).
BBQ	stage_h6_N2N3_RSAI_uVsec	Stage Hour 6 - RMS Spindle Activity Index (sum of RMS amplitude x spindle duration) in N2 and N3 stage (uV sec).
BBR	stage_h6_NREM_RSAI_uVsec	Stage Hour 6 - RMS Spindle Activity Index (sum of RMS amplitude x spindle duration) in NREM stage (N1, N2, N3) (uV sec).
BBS	stage_h6_R_RSAI_uVsec	Stage Hour 6 - RMS Spindle Activity Index (sum of RMS amplitude x spindle duration) in REM stage (uV sec).
BBT	stage_h6_RSAI_uVsec	Stage Hour 6 - RMS Spindle Activity Index (sum of RMS amplitude x spindle duration) in all stages (uV sec)
BBU	stage_h7_N1_valid_min	Stage Hour 7 - Valid (no artifact) duration (min) in N1 stage available for detection minus the REM periods if excluded.
BBV	stage_h7_N2_valid_min	Stage Hour 7 - Valid (no artifact) duration (min) in N2 stage available for detection minus the REM periods if excluded.
BBW	stage_h7_N3_valid_min	Stage Hour 7 - Valid (no artifact) duration (min) in N3 stage available for detection minus the REM periods if excluded.
BBX	stage_h7_N2N3_valid_min	Stage Hour 7 - Valid (no artifact) duration (min) in N2 and N3 stage available for detection minus the REM periods if excluded.
BBY	stage_h7_NREM_valid_min	Stage Hour 7 - Valid (no artifact) duration (min) in NREM stage (N1, N2, N3) available for detection minus the REM periods if excluded.
BBZ	stage_h7_R_valid_min	Stage Hour 7 - Valid (no artifact) duration (min) in REM stage available for detection.
BCA	stage_h7_min	Stage Hour 7 duration (min) minus the REM periods if excluded.
BCB	stage_h7_N1_spindle_count	Stage Hour 7 - Sleep spindle count in N1 stage.
BCC	stage_h7_N2_spindle_count	Stage Hour 7 - Sleep spindle count in N2 stage.
BCD	stage_h7_N3_spindle_count	Stage Hour 7 - Sleep spindle count in N3 stage.
BCE	stage_h7_N2N3_spindle_count	Stage Hour 7 - Sleep spindle count in N2 and N3 stage.
BCF	stage_h7_NREM_spindle_count	Stage Hour 7 - Sleep spindle count in NREM stage (N1, N2, N3).
BCG	stage_h7_R_spindle_count	Stage Hour 7 - Sleep spindle count in REM stage.
BCH	stage_h7_spindle_count	Stage Hour 7 - Sleep spindle count in all stages.
BCI	stage_h7_N1_density	Stage Hour 7 - Spindle density (count/min) in N1 stage.
BCJ	stage_h7_N2_density	Stage Hour 7 - Spindle density (count/min) in N2 stage.
BCK	stage_h7_N3_density	Stage Hour 7 - Spindle density (count/min) in N3 stage.
BCL	stage_h7_N2N3_density	Stage Hour 7 - Spindle density (count/min) in N2 and N3 stage.
BCM	stage_h7_NREM_density	Stage Hour 7 - Spindle density (count/min) in NREM stage (N1, N2, N3).
BCN	stage_h7_R_density	Stage Hour 7 - Spindle density (count/min) in REM stage.
BCO	stage_h7_N1_spindle_sec	Stage Hour 7 - Average spindle duration (s) in N1 stage.
BCP	stage_h7_N2_spindle_sec	Stage Hour 7 - Average spindle duration (s) in N2 stage.
BCQ	stage_h7_N3_spindle_sec	Stage Hour 7 - Average spindle duration (s) in N3 stage.
BCR	stage_h7_N2N3_spindle_sec	Stage Hour 7 - Average spindle duration (s) in N2 and N3 stage.
BCS	stage_h7_NREM_spindle_sec	Stage Hour 7 - Average spindle duration (s) in NREM stage (N1, N2, N3).
BCT	stage_h7_R_spindle_sec	Stage Hour 7 - Average spindle duration (s) in REM stage.
BCU	stage_h7_spindle_sec	Stage Hour 7 - Average spindle duration (s) in all stages.
BCV	stage_h7_N1_dom_freq_Hz	Stage Hour 7 - Spindle dominant frequency (Hz) where spectral energy is maximum in N1 stage.
BCW	stage_h7_N2_dom_freq_Hz	Stage Hour 7 - Spindle dominant frequency (Hz) where spectral energy is maximum in N2 stage.
BCX	stage_h7_N3_dom_freq_Hz	Stage Hour 7 - Spindle dominant frequency (Hz) where spectral energy is maximum in N3 stage.
BCY	stage_h7_N2N3_dom_freq_Hz	Stage Hour 7 - Spindle dominant frequency (Hz) where spectral energy is maximum in N2 and N3 stage.
BCZ	stage_h7_NREM_dom_freq_Hz	Stage Hour 7 - Spindle dominant frequency (Hz) where spectral energy is maximum in NREM stage (N1, N2, N3).
BDA	stage_h7_R_dom_freq_Hz	Stage Hour 7 - Spindle dominant frequency (Hz) where spectral energy is maximum in REM stage.
BDB	stage_h7_dom_freq_Hz	Stage Hour 7 - Spindle dominant frequency (Hz) where spectral energy is maximum in all stages.
BDC	stage_h7_N1_avg_freq_Hz	Stage Hour 7 - Spindle average frequency (Hz) counting peaks in N1 stage.
BDD	stage_h7_N2_avg_freq_Hz	Stage Hour 7 - Spindle average frequency (Hz) counting peaks in N2 stage.
BDE	stage_h7_N3_avg_freq_Hz	Stage Hour 7 - Spindle average frequency (Hz) counting peaks in N3 stage.
BDF	stage_h7_N2N3_avg_freq_Hz	Stage Hour 7 - Spindle average frequency (Hz) counting peaks in N2 and N3 stage.
BDG	stage_h7_NREM_avg_freq_Hz	Stage Hour 7 - Spindle average frequency (Hz) counting peaks in NREM stage (N1, N2, N3).
BDH	stage_h7_R_avg_freq_Hz	Stage Hour 7 - Spindle average frequency (Hz) counting peaks in REM stage.
BDI	stage_h7_avg_freq_Hz	Stage Hour 7 - Spindle average frequency (Hz) counting peaks in all stages.
BDJ	stage_h7_N1_amp_pkpk_uV	Stage Hour 7 - Average peak-to-peak amplitude (uV) in N1 stage.
BDK	stage_h7_N2_amp_pkpk_uV	Stage Hour 7 - Average peak-to-peak amplitude (uV) in N2 stage.
BDL	stage_h7_N3_amp_pkpk_uV	Stage Hour 7 - Average peak-to-peak amplitude (uV) in N3 stage.
BDM	stage_h7_N2N3_amp_pkpk_uV	Stage Hour 7 - Average peak-to-peak amplitude (uV) in N2 and N3 stage.
BDN	stage_h7_NREM_amp_pkpk_uV	Stage Hour 7 - Average peak-to-peak amplitude (uV) in NREM stage (N1, N2, N3).
BDO	stage_h7_R_amp_pkpk_uV	Stage Hour 7 - Average peak-to-peak amplitude (uV) in REM stage.
BDP	stage_h7_amp_pkpk_uV	Stage Hour 7 - Average peak-to-peak amplitude (uV) in all stages
BDQ	stage_h7_N1_amp_rms_uV	Stage Hour 7 - Average rms amplitude (uV) in N1 stage.
BDR	stage_h7_N2_amp_rms_uV	Stage Hour 7 - Average rms amplitude (uV) in N2 stage.
BDS	stage_h7_N3_amp_rms_uV	Stage Hour 7 - Average rms amplitude (uV) in N3 stage.
BDT	stage_h7_N2N3_amp_rms_uV	Stage Hour 7 - Average rms amplitude (uV) in N2 and N3 stage.
BDU	stage_h7_NREM_amp_rms_uV	Stage Hour 7 - Average rms amplitude (uV) in NREM stage (N1, N2, N3).
BDV	stage_h7_R_amp_rms_uV	Stage Hour 7 - Average rms amplitude (uV) in REM stage.
BDW	stage_h7_amp_rms_uV	Stage Hour 7 - Average rms (Root Mean Square) amplitude (uV) in all stages
BDX	stage_h7_N1_RSAI_uVsec	Stage Hour 7 - RMS Spindle Activity Index (sum of RMS amplitude x spindle duration) in N1 stage (uV sec).
BDY	stage_h7_N2_RSAI_uVsec	Stage Hour 7 - RMS Spindle Activity Index (sum of RMS amplitude x spindle duration) in N2 stage (uV sec).
BDZ	stage_h7_N3_RSAI_uVsec	Stage Hour 7 - RMS Spindle Activity Index (sum of RMS amplitude x spindle duration) in N3 stage (uV sec).
BEA	stage_h7_N2N3_RSAI_uVsec	Stage Hour 7 - RMS Spindle Activity Index (sum of RMS amplitude x spindle duration) in N2 and N3 stage (uV sec).
BEB	stage_h7_NREM_RSAI_uVsec	Stage Hour 7 - RMS Spindle Activity Index (sum of RMS amplitude x spindle duration) in NREM stage (N1, N2, N3) (uV sec).
BEC	stage_h7_R_RSAI_uVsec	Stage Hour 7 - RMS Spindle Activity Index (sum of RMS amplitude x spindle duration) in REM stage (uV sec).
BED	stage_h7_RSAI_uVsec	Stage Hour 7 - RMS Spindle Activity Index (sum of RMS amplitude x spindle duration) in all stages (uV sec)
BEE	stage_h8_N1_valid_min	Stage Hour 8 - Valid (no artifact) duration (min) in N1 stage available for detection minus the REM periods if excluded.
BEF	stage_h8_N2_valid_min	Stage Hour 8 - Valid (no artifact) duration (min) in N2 stage available for detection minus the REM periods if excluded.
BEG	stage_h8_N3_valid_min	Stage Hour 8 - Valid (no artifact) duration (min) in N3 stage available for detection minus the REM periods if excluded.
BEH	stage_h8_N2N3_valid_min	Stage Hour 8 - Valid (no artifact) duration (min) in N2 and N3 stage available for detection minus the REM periods if excluded.
BEI	stage_h8_NREM_valid_min	Stage Hour 8 - Valid (no artifact) duration (min) in NREM stage (N1, N2, N3) available for detection minus the REM periods if excluded.
BEJ	stage_h8_R_valid_min	Stage Hour 8 - Valid (no artifact) duration (min) in REM stage available for detection.
BEK	stage_h8_min	Stage Hour 8 duration (min) minus the REM periods if excluded.
BEL	stage_h8_N1_spindle_count	Stage Hour 8 - Sleep spindle count in N1 stage.
BEM	stage_h8_N2_spindle_count	Stage Hour 8 - Sleep spindle count in N2 stage.
BEN	stage_h8_N3_spindle_count	Stage Hour 8 - Sleep spindle count in N3 stage.
BEO	stage_h8_N2N3_spindle_count	Stage Hour 8 - Sleep spindle count in N2 and N3 stage.
BEP	stage_h8_NREM_spindle_count	Stage Hour 8 - Sleep spindle count in NREM stage (N1, N2, N3).
BEQ	stage_h8_R_spindle_count	Stage Hour 8 - Sleep spindle count in REM stage.
BER	stage_h8_spindle_count	Stage Hour 8 - Sleep spindle count in all stages.
BES	stage_h8_N1_density	Stage Hour 8 - Spindle density (count/min) in N1 stage.
BET	stage_h8_N2_density	Stage Hour 8 - Spindle density (count/min) in N2 stage.
BEU	stage_h8_N3_density	Stage Hour 8 - Spindle density (count/min) in N3 stage.
BEV	stage_h8_N2N3_density	Stage Hour 8 - Spindle density (count/min) in N2 and N3 stage.
BEW	stage_h8_NREM_density	Stage Hour 8 - Spindle density (count/min) in NREM stage (N1, N2, N3).
BEX	stage_h8_R_density	Stage Hour 8 - Spindle density (count/min) in REM stage.
BEY	stage_h8_N1_spindle_sec	Stage Hour 8 - Average spindle duration (s) in N1 stage.
BEZ	stage_h8_N2_spindle_sec	Stage Hour 8 - Average spindle duration (s) in N2 stage.
BFA	stage_h8_N3_spindle_sec	Stage Hour 8 - Average spindle duration (s) in N3 stage.
BFB	stage_h8_N2N3_spindle_sec	Stage Hour 8 - Average spindle duration (s) in N2 and N3 stage.
BFC	stage_h8_NREM_spindle_sec	Stage Hour 8 - Average spindle duration (s) in NREM stage (N1, N2, N3).
BFD	stage_h8_R_spindle_sec	Stage Hour 8 - Average spindle duration (s) in REM stage.
BFE	stage_h8_spindle_sec	Stage Hour 8 - Average spindle duration (s) in all stages.
BFF	stage_h8_N1_dom_freq_Hz	Stage Hour 8 - Spindle dominant frequency (Hz) where spectral energy is maximum in N1 stage.
BFG	stage_h8_N2_dom_freq_Hz	Stage Hour 8 - Spindle dominant frequency (Hz) where spectral energy is maximum in N2 stage.
BFH	stage_h8_N3_dom_freq_Hz	Stage Hour 8 - Spindle dominant frequency (Hz) where spectral energy is maximum in N3 stage.
BFI	stage_h8_N2N3_dom_freq_Hz	Stage Hour 8 - Spindle dominant frequency (Hz) where spectral energy is maximum in N2 and N3 stage.
BFJ	stage_h8_NREM_dom_freq_Hz	Stage Hour 8 - Spindle dominant frequency (Hz) where spectral energy is maximum in NREM stage (N1, N2, N3).
BFK	stage_h8_R_dom_freq_Hz	Stage Hour 8 - Spindle dominant frequency (Hz) where spectral energy is maximum in REM stage.
BFL	stage_h8_dom_freq_Hz	Stage Hour 8 - Spindle dominant frequency (Hz) where spectral energy is maximum in all stages.
BFM	stage_h8_N1_avg_freq_Hz	Stage Hour 8 - Spindle average frequency (Hz) counting peaks in N1 stage.
BFN	stage_h8_N2_avg_freq_Hz	Stage Hour 8 - Spindle average frequency (Hz) counting peaks in N2 stage.
BFO	stage_h8_N3_avg_freq_Hz	Stage Hour 8 - Spindle average frequency (Hz) counting peaks in N3 stage.
BFP	stage_h8_N2N3_avg_freq_Hz	Stage Hour 8 - Spindle average frequency (Hz) counting peaks in N2 and N3 stage.
BFQ	stage_h8_NREM_avg_freq_Hz	Stage Hour 8 - Spindle average frequency (Hz) counting peaks in NREM stage (N1, N2, N3).
BFR	stage_h8_R_avg_freq_Hz	Stage Hour 8 - Spindle average frequency (Hz) counting peaks in REM stage.
BFS	stage_h8_avg_freq_Hz	Stage Hour 8 - Spindle average frequency (Hz) counting peaks in all stages.
BFT	stage_h8_N1_amp_pkpk_uV	Stage Hour 8 - Average peak-to-peak amplitude (uV) in N1 stage.
BFU	stage_h8_N2_amp_pkpk_uV	Stage Hour 8 - Average peak-to-peak amplitude (uV) in N2 stage.
BFV	stage_h8_N3_amp_pkpk_uV	Stage Hour 8 - Average peak-to-peak amplitude (uV) in N3 stage.
BFW	stage_h8_N2N3_amp_pkpk_uV	Stage Hour 8 - Average peak-to-peak amplitude (uV) in N2 and N3 stage.
BFX	stage_h8_NREM_amp_pkpk_uV	Stage Hour 8 - Average peak-to-peak amplitude (uV) in NREM stage (N1, N2, N3).
BFY	stage_h8_R_amp_pkpk_uV	Stage Hour 8 - Average peak-to-peak amplitude (uV) in REM stage.
BFZ	stage_h8_amp_pkpk_uV	Stage Hour 8 - Average peak-to-peak amplitude (uV) in all stages
BGA	stage_h8_N1_amp_rms_uV	Stage Hour 8 - Average rms amplitude (uV) in N1 stage.
BGB	stage_h8_N2_amp_rms_uV	Stage Hour 8 - Average rms amplitude (uV) in N2 stage.
BGC	stage_h8_N3_amp_rms_uV	Stage Hour 8 - Average rms amplitude (uV) in N3 stage.
BGD	stage_h8_N2N3_amp_rms_uV	Stage Hour 8 - Average rms amplitude (uV) in N2 and N3 stage.
BGE	stage_h8_NREM_amp_rms_uV	Stage Hour 8 - Average rms amplitude (uV) in NREM stage (N1, N2, N3).
BGF	stage_h8_R_amp_rms_uV	Stage Hour 8 - Average rms amplitude (uV) in REM stage.
BGG	stage_h8_amp_rms_uV	Stage Hour 8 - Average rms (Root Mean Square) amplitude (uV) in all stages
BGH	stage_h8_N1_RSAI_uVsec	Stage Hour 8 - RMS Spindle Activity Index (sum of RMS amplitude x spindle duration) in N1 stage (uV sec).
BGI	stage_h8_N2_RSAI_uVsec	Stage Hour 8 - RMS Spindle Activity Index (sum of RMS amplitude x spindle duration) in N2 stage (uV sec).
BGJ	stage_h8_N3_RSAI_uVsec	Stage Hour 8 - RMS Spindle Activity Index (sum of RMS amplitude x spindle duration) in N3 stage (uV sec).
BGK	stage_h8_N2N3_RSAI_uVsec	Stage Hour 8 - RMS Spindle Activity Index (sum of RMS amplitude x spindle duration) in N2 and N3 stage (uV sec).
BGL	stage_h8_NREM_RSAI_uVsec	Stage Hour 8 - RMS Spindle Activity Index (sum of RMS amplitude x spindle duration) in NREM stage (N1, N2, N3) (uV sec).
BGM	stage_h8_R_RSAI_uVsec	Stage Hour 8 - RMS Spindle Activity Index (sum of RMS amplitude x spindle duration) in REM stage (uV sec).
BGN	stage_h8_RSAI_uVsec	Stage Hour 8 - RMS Spindle Activity Index (sum of RMS amplitude x spindle duration) in all stages (uV sec)
BGO	stage_h9_N1_valid_min	Stage Hour 9 - Valid (no artifact) duration (min) in N1 stage available for detection minus the REM periods if excluded.
BGP	stage_h9_N2_valid_min	Stage Hour 9 - Valid (no artifact) duration (min) in N2 stage available for detection minus the REM periods if excluded.
BGQ	stage_h9_N3_valid_min	Stage Hour 9 - Valid (no artifact) duration (min) in N3 stage available for detection minus the REM periods if excluded.
BGR	stage_h9_N2N3_valid_min	Stage Hour 9 - Valid (no artifact) duration (min) in N2 and N3 stage available for detection minus the REM periods if excluded.
BGS	stage_h9_NREM_valid_min	Stage Hour 9 - Valid (no artifact) duration (min) in NREM stage (N1, N2, N3) available for detection minus the REM periods if excluded.
BGT	stage_h9_R_valid_min	Stage Hour 9 - Valid (no artifact) duration (min) in REM stage available for detection.
BGU	stage_h9_min	Stage Hour 9 duration (min) minus the REM periods if excluded.
BGV	stage_h9_N1_spindle_count	Stage Hour 9 - Sleep spindle count in N1 stage.
BGW	stage_h9_N2_spindle_count	Stage Hour 9 - Sleep spindle count in N2 stage.
BGX	stage_h9_N3_spindle_count	Stage Hour 9 - Sleep spindle count in N3 stage.
BGY	stage_h9_N2N3_spindle_count	Stage Hour 9 - Sleep spindle count in N2 and N3 stage.
BGZ	stage_h9_NREM_spindle_count	Stage Hour 9 - Sleep spindle count in NREM stage (N1, N2, N3).
BHA	stage_h9_R_spindle_count	Stage Hour 9 - Sleep spindle count in REM stage.
BHB	stage_h9_spindle_count	Stage Hour 9 - Sleep spindle count in all stages.
BHC	stage_h9_N1_density	Stage Hour 9 - Spindle density (count/min) in N1 stage.
BHD	stage_h9_N2_density	Stage Hour 9 - Spindle density (count/min) in N2 stage.
BHE	stage_h9_N3_density	Stage Hour 9 - Spindle density (count/min) in N3 stage.
BHF	stage_h9_N2N3_density	Stage Hour 9 - Spindle density (count/min) in N2 and N3 stage.
BHG	stage_h9_NREM_density	Stage Hour 9 - Spindle density (count/min) in NREM stage (N1, N2, N3).
BHH	stage_h9_R_density	Stage Hour 9 - Spindle density (count/min) in REM stage.
BHI	stage_h9_N1_spindle_sec	Stage Hour 9 - Average spindle duration (s) in N1 stage.
BHJ	stage_h9_N2_spindle_sec	Stage Hour 9 - Average spindle duration (s) in N2 stage.
BHK	stage_h9_N3_spindle_sec	Stage Hour 9 - Average spindle duration (s) in N3 stage.
BHL	stage_h9_N2N3_spindle_sec	Stage Hour 9 - Average spindle duration (s) in N2 and N3 stage.
BHM	stage_h9_NREM_spindle_sec	Stage Hour 9 - Average spindle duration (s) in NREM stage (N1, N2, N3).
BHN	stage_h9_R_spindle_sec	Stage Hour 9 - Average spindle duration (s) in REM stage.
BHO	stage_h9_spindle_sec	Stage Hour 9 - Average spindle duration (s) in all stages.
BHP	stage_h9_N1_dom_freq_Hz	Stage Hour 9 - Spindle dominant frequency (Hz) where spectral energy is maximum in N1 stage.
BHQ	stage_h9_N2_dom_freq_Hz	Stage Hour 9 - Spindle dominant frequency (Hz) where spectral energy is maximum in N2 stage.
BHR	stage_h9_N3_dom_freq_Hz	Stage Hour 9 - Spindle dominant frequency (Hz) where spectral energy is maximum in N3 stage.
BHS	stage_h9_N2N3_dom_freq_Hz	Stage Hour 9 - Spindle dominant frequency (Hz) where spectral energy is maximum in N2 and N3 stage.
BHT	stage_h9_NREM_dom_freq_Hz	Stage Hour 9 - Spindle dominant frequency (Hz) where spectral energy is maximum in NREM stage (N1, N2, N3).
BHU	stage_h9_R_dom_freq_Hz	Stage Hour 9 - Spindle dominant frequency (Hz) where spectral energy is maximum in REM stage.
BHV	stage_h9_dom_freq_Hz	Stage Hour 9 - Spindle dominant frequency (Hz) where spectral energy is maximum in all stages.
BHW	stage_h9_N1_avg_freq_Hz	Stage Hour 9 - Spindle average frequency (Hz) counting peaks in N1 stage.
BHX	stage_h9_N2_avg_freq_Hz	Stage Hour 9 - Spindle average frequency (Hz) counting peaks in N2 stage.
BHY	stage_h9_N3_avg_freq_Hz	Stage Hour 9 - Spindle average frequency (Hz) counting peaks in N3 stage.
BHZ	stage_h9_N2N3_avg_freq_Hz	Stage Hour 9 - Spindle average frequency (Hz) counting peaks in N2 and N3 stage.
BIA	stage_h9_NREM_avg_freq_Hz	Stage Hour 9 - Spindle average frequency (Hz) counting peaks in NREM stage (N1, N2, N3).
BIB	stage_h9_R_avg_freq_Hz	Stage Hour 9 - Spindle average frequency (Hz) counting peaks in REM stage.
BIC	stage_h9_avg_freq_Hz	Stage Hour 9 - Spindle average frequency (Hz) counting peaks in all stages.
BID	stage_h9_N1_amp_pkpk_uV	Stage Hour 9 - Average peak-to-peak amplitude (uV) in N1 stage.
BIE	stage_h9_N2_amp_pkpk_uV	Stage Hour 9 - Average peak-to-peak amplitude (uV) in N2 stage.
BIF	stage_h9_N3_amp_pkpk_uV	Stage Hour 9 - Average peak-to-peak amplitude (uV) in N3 stage.
BIG	stage_h9_N2N3_amp_pkpk_uV	Stage Hour 9 - Average peak-to-peak amplitude (uV) in N2 and N3 stage.
BIH	stage_h9_NREM_amp_pkpk_uV	Stage Hour 9 - Average peak-to-peak amplitude (uV) in NREM stage (N1, N2, N3).
BII	stage_h9_R_amp_pkpk_uV	Stage Hour 9 - Average peak-to-peak amplitude (uV) in REM stage.
BIJ	stage_h9_amp_pkpk_uV	Stage Hour 9 - Average peak-to-peak amplitude (uV) in all stages
BIK	stage_h9_N1_amp_rms_uV	Stage Hour 9 - Average rms amplitude (uV) in N1 stage.
BIL	stage_h9_N2_amp_rms_uV	Stage Hour 9 - Average rms amplitude (uV) in N2 stage.
BIM	stage_h9_N3_amp_rms_uV	Stage Hour 9 - Average rms amplitude (uV) in N3 stage.
BIN	stage_h9_N2N3_amp_rms_uV	Stage Hour 9 - Average rms amplitude (uV) in N2 and N3 stage.
BIO	stage_h9_NREM_amp_rms_uV	Stage Hour 9 - Average rms amplitude (uV) in NREM stage (N1, N2, N3).
BIP	stage_h9_R_amp_rms_uV	Stage Hour 9 - Average rms amplitude (uV) in REM stage.
BIQ	stage_h9_amp_rms_uV	Stage Hour 9 - Average rms (Root Mean Square) amplitude (uV) in all stages
BIR	stage_h9_N1_RSAI_uVsec	Stage Hour 9 - RMS Spindle Activity Index (sum of RMS amplitude x spindle duration) in N1 stage (uV sec).
BIS	stage_h9_N2_RSAI_uVsec	Stage Hour 9 - RMS Spindle Activity Index (sum of RMS amplitude x spindle duration) in N2 stage (uV sec).
BIT	stage_h9_N3_RSAI_uVsec	Stage Hour 9 - RMS Spindle Activity Index (sum of RMS amplitude x spindle duration) in N3 stage (uV sec).
BIU	stage_h9_N2N3_RSAI_uVsec	Stage Hour 9 - RMS Spindle Activity Index (sum of RMS amplitude x spindle duration) in N2 and N3 stage (uV sec).
BIV	stage_h9_NREM_RSAI_uVsec	Stage Hour 9 - RMS Spindle Activity Index (sum of RMS amplitude x spindle duration) in NREM stage (N1, N2, N3) (uV sec).
BIW	stage_h9_R_RSAI_uVsec	Stage Hour 9 - RMS Spindle Activity Index (sum of RMS amplitude x spindle duration) in REM stage (uV sec).
BIX	stage_h9_RSAI_uVsec	Stage Hour 9 - RMS Spindle Activity Index (sum of RMS amplitude x spindle duration) in all stages (uV sec)
